subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
49, practice, 1, vibration during choice, 1, 3, 4, 11.jpg, 12.jpg, 0.413504079, 0.466504194, 0.413504079, right, 2, 3, 4, 11.jpg, 12.jpg, 0.9536571000353433, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
49, practice, 1, vibration during choice, 2, 4, 3, 12.jpg, 11.jpg, 0.47234587, 0.375335495, 0.47234587, right, 2, 4, 3, 12.jpg, 11.jpg, 1.1112227000412531, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
49, practice, 1, vibration during choice, 3, 1, 3, 9.jpg, 11.jpg, 0.498939688, 0.374984468, 0.498939688, right, 2, 1, 3, 9.jpg, 11.jpg, 1.2334768999717198, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
49, practice, 1, vibration during choice, 4, 2, 4, 10.jpg, 12.jpg, 0.609226527, 0.486122834, 0.609226527, right, 2, 2, 4, 10.jpg, 12.jpg, 1.6298373999889009, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,1
49, practice, 1, vibration during choice, 5, 1, 3, 9.jpg, 11.jpg, 0.472267853, 0.35386843, 0.472267853, right, 2, 1, 3, 9.jpg, 11.jpg, 0.9135472999769263, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
49, test, 1, vibration during choice, 1, 2, 4, 10.jpg, 12.jpg, 0.615232533, 0.466504194, 0.615232533, right, 2, 2, 4, 10.jpg, 12.jpg, 1.1695762000163086, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
49, test, 1, vibration during choice, 2, 4, 3, 12.jpg, 11.jpg, 0.47234587, 0.375335495, 0.375335495, left, 1, 3, 4, 11.jpg, 12.jpg, 1.493550100014545, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
49, test, 1, vibration during choice, 3, 2, 4, 10.jpg, 12.jpg, 0.626315633, 0.491193418, 0.626315633, right, 2, 2, 4, 10.jpg, 12.jpg, 1.3654261999763548, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,0,
49, test, 1, vibration during choice, 4, 2, 4, 10.jpg, 12.jpg, 0.609226527, 0.486122834, 0.609226527, right, 2, 2, 4, 10.jpg, 12.jpg, 1.1628007999970578, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
49, test, 1, vibration during choice, 5, 2, 3, 10.jpg, 11.jpg, 0.620106582, 0.35386843, 0.35386843, left, 1, 3, 2, 11.jpg, 10.jpg, 0.7424490000121295, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
