subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
13, practice, 1, vibration during choice, 1, 3, 1, 7.jpg, 5.jpg, 0.413504079, 0.511076546, 0.511076546, left, 1, 1, 3, 5.jpg, 7.jpg, 2.538321299944073, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
13, practice, 1, vibration during choice, 2, 3, 2, 7.jpg, 6.jpg, 0.375335495, 0.631199867, 0.375335495, right, 2, 3, 2, 7.jpg, 6.jpg, 4.62383850000333, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
13, practice, 1, vibration during choice, 3, 1, 3, 5.jpg, 7.jpg, 0.498939688, 0.374984468, 0.498939688, right, 2, 1, 3, 5.jpg, 7.jpg, 2.691645300015807, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,0,
13, practice, 1, vibration during choice, 4, 4, 3, 8.jpg, 7.jpg, 0.486122834, 0.371343772, 0.371343772, left, 1, 3, 4, 7.jpg, 8.jpg, 2.792105400003493, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
13, practice, 1, vibration during choice, 5, 2, 4, 6.jpg, 8.jpg, 0.620106582, 0.463675252, 0.463675252, left, 1, 4, 2, 8.jpg, 6.jpg, 2.157869499991648, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
13, test, 1, vibration during choice, 1, 3, 4, 7.jpg, 8.jpg, 0.413504079, 0.466504194, 0.466504194, left, 1, 4, 3, 8.jpg, 7.jpg, 1.5678129999432713, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
13, test, 1, vibration during choice, 2, 1, 4, 5.jpg, 8.jpg, 0.517796443, 0.47234587, 0.517796443, right, 2, 1, 4, 5.jpg, 8.jpg, 1.8691849999595433, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
13, test, 1, vibration during choice, 3, 2, 4, 6.jpg, 8.jpg, 0.626315633, 0.491193418, 0.626315633, right, 2, 2, 4, 6.jpg, 8.jpg, 2.1196596999652684, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
13, test, 1, vibration during choice, 4, 1, 4, 5.jpg, 8.jpg, 0.498193315, 0.486122834, 0.498193315, right, 2, 1, 4, 5.jpg, 8.jpg, 1.6288549000164494, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,1
13, test, 1, vibration during choice, 5, 1, 3, 5.jpg, 7.jpg, 0.472267853, 0.35386843, 0.472267853, right, 2, 1, 3, 5.jpg, 7.jpg, 1.3334109999705106, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
13, test, 1, vibration during choice, 6, 2, 3, 6.jpg, 7.jpg, 0.609411022, 0.353156918, 0.609411022, right, 2, 2, 3, 6.jpg, 7.jpg, 1.8180752999614924, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,0,
13, test, 1, vibration during choice, 7, 2, 4, 6.jpg, 8.jpg, 0.661106815, 0.459669582, 0.459669582, left, 1, 4, 2, 8.jpg, 6.jpg, 1.4205503000412136, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,0,
13, test, 1, vibration during choice, 8, 2, 4, 6.jpg, 8.jpg, 0.661043011, 0.445975487, 0.661043011, right, 2, 2, 4, 6.jpg, 8.jpg, 0.9347899999702349, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,1
13, test, 1, vibration during choice, 9, 3, 1, 7.jpg, 5.jpg, 0.38403906, 0.538202722, 0.538202722, left, 1, 1, 3, 5.jpg, 7.jpg, 0.6576837999746203, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,0,
13, test, 1, vibration during choice, 10, 2, 1, 6.jpg, 5.jpg, 0.61305354, 0.538742055, 0.61305354, right, 2, 2, 1, 6.jpg, 5.jpg, 1.8645885000005364, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,1
13, test, 1, vibration during choice, 11, 1, 4, 5.jpg, 8.jpg, 0.576408806, 0.442060048, 0.576408806, right, 2, 1, 4, 5.jpg, 8.jpg, 1.7501877000322565, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,1
13, test, 1, vibration during choice, 12, 4, 1, 8.jpg, 5.jpg, 0.429884006, 0.58170588, 0.58170588, left, 1, 1, 4, 5.jpg, 8.jpg, 0.8598840999184176, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,1
13, test, 1, vibration during choice, 13, 4, 1, 8.jpg, 5.jpg, 0.451621205, 0.578706679, 0.578706679, left, 1, 1, 4, 5.jpg, 8.jpg, 1.04362430004403, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,1
13, test, 1, vibration during choice, 14, 3, 2, 7.jpg, 6.jpg, 0.38842331, 0.603047222, 0.603047222, left, 1, 2, 3, 6.jpg, 7.jpg, 1.4369999999180436, 1, 0.542007718, 0.603047222, 0.38842331, 0.453322749,0,
13, test, 1, vibration during choice, 15, 2, 3, 6.jpg, 7.jpg, 0.59667375, 0.398928367, 0.59667375, right, 2, 2, 3, 6.jpg, 7.jpg, 3.278080700081773, 1, 0.51169699, 0.59667375, 0.398928367, 0.449059956,0,
13, test, 1, vibration during choice, 16, 4, 2, 8.jpg, 6.jpg, 0.445080478, 0.577589974, 0.577589974, left, 1, 2, 4, 6.jpg, 8.jpg, 3.0974488999927416, 1, 0.513158928, 0.577589974, 0.371810296, 0.445080478,1
13, test, 1, vibration during choice, 17, 2, 4, 6.jpg, 8.jpg, 0.585694186, 0.422775713, 0.585694186, right, 2, 2, 4, 6.jpg, 8.jpg, 0.8300100000342354, 1, 0.513426935, 0.585694186, 0.379887863, 0.422775713,1
13, test, 1, vibration during choice, 18, 4, 2, 8.jpg, 6.jpg, 0.418810463, 0.54789599, 0.54789599, left, 1, 2, 4, 6.jpg, 8.jpg, 0.7604917999124154, 1, 0.505704724, 0.54789599, 0.373664559, 0.418810463,0,
13, test, 1, vibration during choice, 19, 4, 2, 8.jpg, 6.jpg, 0.404711898, 0.582335652, 0.582335652, left, 1, 2, 4, 6.jpg, 8.jpg, 0.6230998000828549, 1, 0.504573157, 0.582335652, 0.369915918, 0.404711898,1
13, test, 1, vibration during choice, 20, 1, 2, 5.jpg, 6.jpg, 0.511492418, 0.588279021, 0.511492418, right, 2, 1, 2, 5.jpg, 6.jpg, 1.6190399000188336, 1, 0.511492418, 0.588279021, 0.34718102, 0.429775493,0,
13, test, 1, vibration during choice, 21, 1, 4, 5.jpg, 8.jpg, 0.512951285, 0.420212923, 0.512951285, right, 2, 1, 4, 5.jpg, 8.jpg, 0.7122812999878079, 1, 0.512951285, 0.553509108, 0.365459609, 0.420212923,0,
