subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
47, test, 2, vibration during outcome, 50, 3, 2, 11.jpg, 10.jpg, 0.386662209, 0.548355336, 0.548355336, left, 1, 2, 3, 10.jpg, 11.jpg, 0.5696224999846891, 2, 0.304272396, 0.548355336, 0.386662209, 0.348042517,1
47, practice, 3, vibration during choice, 1, 1, 2, 1.jpg, 2.jpg, 0.167787674, 0.332201416, 0.167787674, right, 2, 1, 2, 1.jpg, 2.jpg, 1.9122814000002109, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
47, practice, 3, vibration during choice, 2, 3, 4, 3.jpg, 4.jpg, 0.582595424, 0.290755999, 0.290755999, left, 1, 4, 3, 4.jpg, 3.jpg, 0.47506530000828207, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,0,
47, practice, 3, vibration during choice, 3, 2, 3, 2.jpg, 3.jpg, 0.3490424, 0.578794293, 0.3490424, right, 2, 2, 3, 2.jpg, 3.jpg, 0.8183878000127152, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
47, practice, 3, vibration during choice, 4, 4, 1, 4.jpg, 1.jpg, 0.268568422, 0.216551625, 0.216551625, left, 1, 1, 4, 1.jpg, 4.jpg, 0.4898181000025943, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
47, practice, 3, vibration during choice, 5, 4, 2, 4.jpg, 2.jpg, 0.302042001, 0.364707579, 0.302042001, right, 2, 4, 2, 4.jpg, 2.jpg, 0.34495260001858696, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
47, test, 3, vibration during choice, 1, 1, 4, 1.jpg, 4.jpg, 0.167787674, 0.302670058, 0.302670058, left, 1, 4, 1, 4.jpg, 1.jpg, 0.9791006000014022, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
47, test, 3, vibration during choice, 2, 3, 2, 3.jpg, 2.jpg, 0.582595424, 0.355471562, 0.582595424, right, 2, 3, 2, 3.jpg, 2.jpg, 0.6398156999493949, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,1
47, test, 3, vibration during choice, 3, 3, 2, 3.jpg, 2.jpg, 0.578794293, 0.3490424, 0.578794293, right, 2, 3, 2, 3.jpg, 2.jpg, 0.7102824000176042, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,1
47, test, 3, vibration during choice, 4, 2, 1, 2.jpg, 1.jpg, 0.358181966, 0.216551625, 0.216551625, left, 1, 1, 2, 1.jpg, 2.jpg, 2.1389548999723047, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
47, test, 3, vibration during choice, 5, 3, 4, 3.jpg, 4.jpg, 0.582527891, 0.302042001, 0.582527891, right, 2, 3, 4, 3.jpg, 4.jpg, 0.6509462000103667, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
47, test, 3, vibration during choice, 6, 3, 1, 3.jpg, 1.jpg, 0.587455063, 0.209090036, 0.587455063, right, 2, 3, 1, 3.jpg, 1.jpg, 0.6510908000054769, 2, 0.209090036, 0.3895513, 0.587455063, 0.336540119,1
47, test, 3, vibration during choice, 7, 4, 2, 4.jpg, 2.jpg, 0.363378709, 0.39060737, 0.363378709, right, 2, 4, 2, 4.jpg, 2.jpg, 2.2066512999590486, 2, 0.215508938, 0.39060737, 0.582464681, 0.363378709,0,
47, test, 3, vibration during choice, 8, 1, 2, 1.jpg, 2.jpg, 0.219868403, 0.430440014, 0.430440014, left, 1, 2, 1, 2.jpg, 1.jpg, 0.7373754000291228, 2, 0.219868403, 0.430440014, 0.545053358, 0.369794555,0,
47, test, 3, vibration during choice, 9, 3, 1, 3.jpg, 1.jpg, 0.530883085, 0.223820368, 0.530883085, right, 2, 3, 1, 3.jpg, 1.jpg, 0.6067364999908023, 2, 0.223820368, 0.4539861, 0.530883085, 0.365747455,0,
47, test, 3, vibration during choice, 10, 4, 3, 4.jpg, 3.jpg, 0.36426522, 0.507816291, 0.507816291, left, 1, 3, 4, 3.jpg, 4.jpg, 0.5939146999735385, 2, 0.25320591, 0.485995524, 0.507816291, 0.36426522,0,
47, test, 3, vibration during choice, 11, 3, 1, 3.jpg, 1.jpg, 0.494989907, 0.272116099, 0.494989907, right, 2, 3, 1, 3.jpg, 1.jpg, 0.6327638999791816, 2, 0.272116099, 0.489357893, 0.494989907, 0.378430477,0,
47, test, 3, vibration during choice, 12, 2, 3, 2.jpg, 3.jpg, 0.484630844, 0.446302549, 0.484630844, right, 2, 2, 3, 2.jpg, 3.jpg, 0.7636276000412181, 2, 0.234286576, 0.484630844, 0.446302549, 0.406276663,0,
47, test, 3, vibration during choice, 13, 2, 3, 2.jpg, 3.jpg, 0.493007884, 0.441292304, 0.493007884, right, 2, 2, 3, 2.jpg, 3.jpg, 0.8311372000025585, 2, 0.209829698, 0.493007884, 0.441292304, 0.408056555,1
47, test, 3, vibration during choice, 14, 2, 1, 2.jpg, 1.jpg, 0.496165246, 0.194746258, 0.496165246, right, 2, 2, 1, 2.jpg, 1.jpg, 1.2305981000536121, 2, 0.194746258, 0.496165246, 0.424090899, 0.411853134,1
47, test, 3, vibration during choice, 15, 3, 1, 3.jpg, 1.jpg, 0.410741903, 0.254919143, 0.410741903, right, 2, 3, 1, 3.jpg, 1.jpg, 0.8267989000305533, 2, 0.254919143, 0.498060855, 0.410741903, 0.425420016,0,
47, test, 3, vibration during choice, 16, 3, 1, 3.jpg, 1.jpg, 0.384469806, 0.268446939, 0.268446939, left, 1, 1, 3, 1.jpg, 3.jpg, 0.8602782000089064, 2, 0.268446939, 0.473753497, 0.384469806, 0.434571537,1
47, test, 3, vibration during choice, 17, 4, 2, 4.jpg, 2.jpg, 0.467037886, 0.427927548, 0.427927548, left, 1, 2, 4, 2.jpg, 4.jpg, 0.8087908999877982, 2, 0.260713561, 0.427927548, 0.397409959, 0.467037886,1
47, test, 3, vibration during choice, 18, 4, 3, 4.jpg, 3.jpg, 0.458160423, 0.380302803, 0.380302803, left, 1, 3, 4, 3.jpg, 4.jpg, 1.6934393999981694, 2, 0.273570125, 0.42862063, 0.380302803, 0.458160423,0,
47, test, 3, vibration during choice, 19, 4, 2, 4.jpg, 2.jpg, 0.413401572, 0.435371131, 0.413401572, right, 2, 4, 2, 4.jpg, 2.jpg, 0.6759937999886461, 2, 0.269452755, 0.435371131, 0.39026973, 0.413401572,0,
47, test, 3, vibration during choice, 20, 1, 3, 1.jpg, 3.jpg, 0.268741649, 0.408454439, 0.268741649, right, 2, 1, 3, 1.jpg, 3.jpg, 1.2387401000014506, 2, 0.268741649, 0.425551488, 0.408454439, 0.410963982,0,
47, test, 3, vibration during choice, 21, 4, 1, 4.jpg, 1.jpg, 0.423231262, 0.289598518, 0.423231262, right, 2, 4, 1, 4.jpg, 1.jpg, 1.5715501999948174, 2, 0.289598518, 0.44190032, 0.404768464, 0.423231262,1
47, test, 3, vibration during choice, 22, 2, 1, 2.jpg, 1.jpg, 0.419525056, 0.299460569, 0.419525056, right, 2, 2, 1, 2.jpg, 1.jpg, 1.798507299972698, 2, 0.299460569, 0.419525056, 0.422610309, 0.389718337,1
47, test, 3, vibration during choice, 23, 1, 3, 1.jpg, 3.jpg, 0.275422902, 0.408863932, 0.408863932, left, 1, 3, 1, 3.jpg, 1.jpg, 0.8183909000363201, 2, 0.275422902, 0.397611772, 0.408863932, 0.39059245,1
47, test, 3, vibration during choice, 24, 3, 4, 3.jpg, 4.jpg, 0.405854252, 0.398445672, 0.405854252, right, 2, 3, 4, 3.jpg, 4.jpg, 1.238300699973479, 2, 0.266650787, 0.379139537, 0.405854252, 0.398445672,0,
47, test, 3, vibration during choice, 25, 1, 4, 1.jpg, 4.jpg, 0.254259812, 0.3844496, 0.254259812, right, 2, 1, 4, 1.jpg, 4.jpg, 2.397690199955832, 2, 0.254259812, 0.383103254, 0.425425396, 0.3844496,0,
47, test, 3, vibration during choice, 26, 3, 1, 3.jpg, 1.jpg, 0.44409494, 0.251503025, 0.251503025, left, 1, 1, 3, 1.jpg, 3.jpg, 1.2948458000319079, 2, 0.251503025, 0.426705428, 0.44409494, 0.389570929,0,
47, test, 3, vibration during choice, 27, 2, 4, 2.jpg, 4.jpg, 0.434578853, 0.351861927, 0.351861927, left, 1, 4, 2, 4.jpg, 2.jpg, 0.9852469000034034, 2, 0.260664603, 0.434578853, 0.476699219, 0.351861927,0,
47, test, 3, vibration during choice, 28, 1, 3, 1.jpg, 3.jpg, 0.254900351, 0.471375184, 0.254900351, right, 2, 1, 3, 1.jpg, 3.jpg, 0.8834572000196204, 2, 0.254900351, 0.456535155, 0.471375184, 0.358204472,1
47, test, 3, vibration during choice, 29, 1, 3, 1.jpg, 3.jpg, 0.270226286, 0.45401501, 0.270226286, right, 2, 1, 3, 1.jpg, 3.jpg, 0.7996587000088766, 2, 0.270226286, 0.431125609, 0.45401501, 0.360838495,1
47, test, 3, vibration during choice, 30, 2, 4, 2.jpg, 4.jpg, 0.434793002, 0.36725969, 0.36725969, left, 1, 4, 2, 4.jpg, 2.jpg, 1.1997341999667697, 2, 0.231605059, 0.434793002, 0.441888062, 0.36725969,0,
47, test, 3, vibration during choice, 31, 4, 3, 4.jpg, 3.jpg, 0.401609609, 0.456731037, 0.401609609, right, 2, 4, 3, 4.jpg, 3.jpg, 0.8963956000516191, 2, 0.233739069, 0.473135831, 0.456731037, 0.401609609,1
47, test, 3, vibration during choice, 32, 3, 1, 3.jpg, 1.jpg, 0.406064085, 0.24432205, 0.24432205, left, 1, 1, 3, 1.jpg, 3.jpg, 0.9695937000215054, 2, 0.24432205, 0.452508743, 0.406064085, 0.393803515,0,
47, test, 3, vibration during choice, 33, 1, 3, 1.jpg, 3.jpg, 0.193554899, 0.401876712, 0.401876712, left, 1, 3, 1, 3.jpg, 1.jpg, 2.342095000029076, 2, 0.193554899, 0.458621481, 0.401876712, 0.402704902,0,
47, test, 3, vibration during choice, 34, 2, 1, 2.jpg, 1.jpg, 0.43001655, 0.204964705, 0.204964705, left, 1, 1, 2, 1.jpg, 2.jpg, 0.9186281999573112, 2, 0.204964705, 0.43001655, 0.409321444, 0.416668377,1
47, test, 3, vibration during choice, 35, 4, 3, 4.jpg, 3.jpg, 0.419699964, 0.424862287, 0.419699964, right, 2, 4, 3, 4.jpg, 3.jpg, 0.6140373999951407, 2, 0.22048214, 0.429045935, 0.424862287, 0.419699964,0,
47, test, 3, vibration during choice, 36, 4, 2, 4.jpg, 2.jpg, 0.428911523, 0.447650766, 0.447650766, left, 1, 2, 4, 2.jpg, 4.jpg, 1.3867555999895558, 2, 0.211101934, 0.447650766, 0.423948221, 0.428911523,0,
47, test, 3, vibration during choice, 37, 1, 2, 1.jpg, 2.jpg, 0.219326053, 0.456165741, 0.219326053, right, 2, 1, 2, 1.jpg, 2.jpg, 0.8305400999961421, 2, 0.219326053, 0.456165741, 0.43257228, 0.39910528,0,
47, test, 3, vibration during choice, 38, 3, 4, 3.jpg, 4.jpg, 0.4363313, 0.390289699, 0.4363313, right, 2, 3, 4, 3.jpg, 4.jpg, 0.948260199977085, 2, 0.221341547, 0.433155402, 0.4363313, 0.390289699,0,
47, test, 3, vibration during choice, 39, 2, 4, 2.jpg, 4.jpg, 0.447660961, 0.411267062, 0.411267062, left, 1, 4, 2, 4.jpg, 2.jpg, 0.5884767000097781, 2, 0.214118114, 0.447660961, 0.408906602, 0.411267062,0,
47, test, 3, vibration during choice, 40, 2, 3, 2.jpg, 3.jpg, 0.447456341, 0.40122215, 0.40122215, left, 1, 3, 2, 3.jpg, 2.jpg, 1.323952799953986, 2, 0.217505069, 0.447456341, 0.40122215, 0.401024283,1
47, test, 3, vibration during choice, 41, 1, 4, 1.jpg, 4.jpg, 0.249081937, 0.370374616, 0.249081937, right, 2, 1, 4, 1.jpg, 4.jpg, 1.274049500003457, 2, 0.249081937, 0.458162882, 0.382054645, 0.370374616,1
47, test, 3, vibration during choice, 42, 1, 2, 1.jpg, 2.jpg, 0.255981224, 0.480978505, 0.255981224, right, 2, 1, 2, 1.jpg, 2.jpg, 1.0417268999735825, 2, 0.255981224, 0.480978505, 0.383924023, 0.368787043,1
47, test, 3, vibration during choice, 43, 3, 2, 3.jpg, 2.jpg, 0.401205729, 0.511556199, 0.401205729, right, 2, 3, 2, 3.jpg, 2.jpg, 2.4586999000166543, 2, 0.288213763, 0.511556199, 0.401205729, 0.38383929,0,
47, test, 3, vibration during choice, 44, 3, 4, 3.jpg, 4.jpg, 0.350203513, 0.362927966, 0.362927966, left, 1, 4, 3, 4.jpg, 3.jpg, 0.653691700019408, 2, 0.294374293, 0.530811847, 0.350203513, 0.362927966,0,
47, test, 3, vibration during choice, 45, 1, 2, 1.jpg, 2.jpg, 0.308994906, 0.512913286, 0.308994906, right, 2, 1, 2, 1.jpg, 2.jpg, 0.7891324000083841, 2, 0.308994906, 0.512913286, 0.336134109, 0.367033206,0,
47, test, 3, vibration during choice, 46, 2, 1, 2.jpg, 1.jpg, 0.533187647, 0.289973458, 0.289973458, left, 1, 1, 2, 1.jpg, 2.jpg, 0.639085500035435, 2, 0.289973458, 0.533187647, 0.325220477, 0.368488345,0,
47, test, 3, vibration during choice, 47, 1, 4, 1.jpg, 4.jpg, 0.29306391, 0.34679011, 0.34679011, left, 1, 4, 1, 4.jpg, 1.jpg, 1.0555515000014566, 2, 0.29306391, 0.537872242, 0.357892701, 0.34679011,1
47, test, 3, vibration during choice, 48, 3, 4, 3.jpg, 4.jpg, 0.408168742, 0.356952705, 0.356952705, left, 1, 4, 3, 4.jpg, 3.jpg, 1.0557893000077456, 2, 0.292135198, 0.523160461, 0.408168742, 0.356952705,0,
47, test, 3, vibration during choice, 49, 3, 4, 3.jpg, 4.jpg, 0.394241012, 0.356189797, 0.394241012, right, 2, 3, 4, 3.jpg, 4.jpg, 0.7339508999721147, 2, 0.293886334, 0.527646571, 0.394241012, 0.356189797,0,
47, test, 3, vibration during choice, 50, 2, 1, 2.jpg, 1.jpg, 0.548355336, 0.304272396, 0.548355336, right, 2, 2, 1, 2.jpg, 1.jpg, 1.1848312999936752, 2, 0.304272396, 0.548355336, 0.386662209, 0.348042517,0,
