subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
9, practice, 1, vibration during outcome, 1, 4, 2, 4.jpg, 2.jpg, 0.466504194, 0.615232533, 0.615232533, left, 1, 2, 4, 2.jpg, 4.jpg, 2.89396459999989, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
9, practice, 1, vibration during outcome, 2, 2, 3, 2.jpg, 3.jpg, 0.631199867, 0.375335495, 0.375335495, left, 1, 3, 2, 3.jpg, 2.jpg, 2.221242899999197, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
9, practice, 1, vibration during outcome, 3, 4, 2, 4.jpg, 2.jpg, 0.491193418, 0.626315633, 0.626315633, left, 1, 2, 4, 2.jpg, 4.jpg, 4.21382420000009, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
9, practice, 1, vibration during outcome, 4, 3, 2, 3.jpg, 2.jpg, 0.371343772, 0.609226527, 0.371343772, right, 2, 3, 2, 3.jpg, 2.jpg, 4.5653856999997515, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,1
9, practice, 1, vibration during outcome, 5, 3, 1, 3.jpg, 1.jpg, 0.35386843, 0.472267853, 0.472267853, left, 1, 1, 3, 1.jpg, 3.jpg, 1.4477742000017315, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
9, test, 1, vibration during outcome, 1, 1, 2, 1.jpg, 2.jpg, 0.511076546, 0.615232533, 0.615232533, left, 1, 2, 1, 2.jpg, 1.jpg, 2.050364900002023, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
9, test, 1, vibration during outcome, 2, 1, 3, 1.jpg, 3.jpg, 0.517796443, 0.375335495, 0.375335495, left, 1, 3, 1, 3.jpg, 1.jpg, 2.249112100005732, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
9, test, 1, vibration during outcome, 3, 3, 2, 3.jpg, 2.jpg, 0.374984468, 0.626315633, 0.374984468, right, 2, 3, 2, 3.jpg, 2.jpg, 1.398251699996763, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
9, test, 1, vibration during outcome, 4, 4, 1, 4.jpg, 1.jpg, 0.486122834, 0.498193315, 0.498193315, left, 1, 1, 4, 1.jpg, 4.jpg, 2.6478862000003573, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
9, test, 1, vibration during outcome, 5, 3, 1, 3.jpg, 1.jpg, 0.35386843, 0.472267853, 0.35386843, right, 2, 3, 1, 3.jpg, 1.jpg, 2.8035001999960514, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
9, test, 1, vibration during outcome, 6, 2, 1, 2.jpg, 1.jpg, 0.609411022, 0.48900464, 0.48900464, left, 1, 1, 2, 1.jpg, 2.jpg, 3.4413996000002953, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,0,
9, test, 1, vibration during outcome, 7, 4, 2, 4.jpg, 2.jpg, 0.459669582, 0.661106815, 0.661106815, left, 1, 2, 4, 2.jpg, 4.jpg, 1.0455394000018714, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,1
9, test, 1, vibration during outcome, 8, 1, 3, 1.jpg, 3.jpg, 0.523305174, 0.385479761, 0.523305174, right, 2, 1, 3, 1.jpg, 3.jpg, 2.0135747000022093, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,1
9, test, 1, vibration during outcome, 9, 4, 2, 4.jpg, 2.jpg, 0.477824508, 0.617130773, 0.617130773, left, 1, 2, 4, 2.jpg, 4.jpg, 1.351515800000925, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,0,
9, test, 1, vibration during outcome, 10, 1, 4, 1.jpg, 4.jpg, 0.538742055, 0.494179332, 0.538742055, right, 2, 1, 4, 1.jpg, 4.jpg, 0.723479899999802, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,0,
9, test, 1, vibration during outcome, 11, 4, 1, 4.jpg, 1.jpg, 0.442060048, 0.576408806, 0.442060048, right, 2, 4, 1, 4.jpg, 1.jpg, 2.52289010000095, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,1
9, test, 1, vibration during outcome, 12, 4, 2, 4.jpg, 2.jpg, 0.429884006, 0.6084257, 0.6084257, left, 1, 2, 4, 2.jpg, 4.jpg, 1.865757499996107, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,1
9, test, 1, vibration during outcome, 13, 2, 3, 2.jpg, 3.jpg, 0.597368238, 0.375355878, 0.597368238, right, 2, 2, 3, 2.jpg, 3.jpg, 2.9572974999973667, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,0,
9, test, 1, vibration during outcome, 14, 2, 4, 2.jpg, 4.jpg, 0.603047222, 0.453322749, 0.603047222, right, 2, 2, 4, 2.jpg, 4.jpg, 1.1287276000002748, 1, 0.542007718, 0.603047222, 0.38842331, 0.453322749,1
9, test, 1, vibration during outcome, 15, 3, 1, 3.jpg, 1.jpg, 0.398928367, 0.51169699, 0.398928367, right, 2, 3, 1, 3.jpg, 1.jpg, 2.440866400000232, 1, 0.51169699, 0.59667375, 0.398928367, 0.449059956,0,
9, test, 1, vibration during outcome, 16, 2, 1, 2.jpg, 1.jpg, 0.577589974, 0.513158928, 0.513158928, left, 1, 1, 2, 1.jpg, 2.jpg, 2.7571217000004253, 1, 0.513158928, 0.577589974, 0.371810296, 0.445080478,0,
