subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
41, test, 2, vibration during outcome, 50, 3, 1, 3.jpg, 1.jpg, 0.304980312, 0.585330427, 0.585330427, left, 1, 1, 3, 1.jpg, 3.jpg, 0.5979546000016853, 1, 0.585330427, 0.596690297, 0.304980312, 0.528689445,1
41, practice, 3, vibration during choice, 1, 2, 3, 10.jpg, 11.jpg, 0.615232533, 0.413504079, 0.413504079, left, 1, 3, 2, 11.jpg, 10.jpg, 1.9821071999976994, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
41, practice, 3, vibration during choice, 2, 1, 3, 9.jpg, 11.jpg, 0.517796443, 0.375335495, 0.517796443, right, 2, 1, 3, 9.jpg, 11.jpg, 1.8532323999970686, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
41, practice, 3, vibration during choice, 3, 4, 2, 12.jpg, 10.jpg, 0.491193418, 0.626315633, 0.626315633, left, 1, 2, 4, 10.jpg, 12.jpg, 1.1478788000022178, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
41, practice, 3, vibration during choice, 4, 2, 4, 10.jpg, 12.jpg, 0.609226527, 0.486122834, 0.486122834, left, 1, 4, 2, 12.jpg, 10.jpg, 1.586018400004832, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
41, practice, 3, vibration during choice, 5, 1, 4, 9.jpg, 12.jpg, 0.472267853, 0.463675252, 0.472267853, right, 2, 1, 4, 9.jpg, 12.jpg, 0.8401865000050748, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
41, test, 3, vibration during choice, 1, 1, 2, 9.jpg, 10.jpg, 0.511076546, 0.615232533, 0.511076546, right, 2, 1, 2, 9.jpg, 10.jpg, 0.944098899999517, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
41, test, 3, vibration during choice, 2, 2, 4, 10.jpg, 12.jpg, 0.631199867, 0.47234587, 0.631199867, right, 2, 2, 4, 10.jpg, 12.jpg, 1.0236043000040809, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
41, test, 3, vibration during choice, 3, 2, 3, 10.jpg, 11.jpg, 0.626315633, 0.374984468, 0.626315633, right, 2, 2, 3, 10.jpg, 11.jpg, 1.4512583000032464, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
41, test, 3, vibration during choice, 4, 2, 4, 10.jpg, 12.jpg, 0.609226527, 0.486122834, 0.486122834, left, 1, 4, 2, 12.jpg, 10.jpg, 0.5150500999952783, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,1
41, test, 3, vibration during choice, 5, 2, 1, 10.jpg, 9.jpg, 0.620106582, 0.472267853, 0.620106582, right, 2, 2, 1, 10.jpg, 9.jpg, 1.1921466999992845, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
41, test, 3, vibration during choice, 6, 2, 3, 10.jpg, 11.jpg, 0.609411022, 0.353156918, 0.609411022, right, 2, 2, 3, 10.jpg, 11.jpg, 1.3632058000002871, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,1
41, test, 3, vibration during choice, 7, 4, 1, 12.jpg, 9.jpg, 0.459669582, 0.498922937, 0.459669582, right, 2, 4, 1, 12.jpg, 9.jpg, 2.174903999999515, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,1
41, test, 3, vibration during choice, 8, 3, 4, 11.jpg, 12.jpg, 0.385479761, 0.445975487, 0.385479761, right, 2, 3, 4, 11.jpg, 12.jpg, 3.0363787000023876, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,1
41, test, 3, vibration during choice, 9, 1, 3, 9.jpg, 11.jpg, 0.538202722, 0.38403906, 0.38403906, left, 1, 3, 1, 11.jpg, 9.jpg, 3.031089999996766, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,0,
41, test, 3, vibration during choice, 10, 1, 4, 9.jpg, 12.jpg, 0.538742055, 0.494179332, 0.538742055, right, 2, 1, 4, 9.jpg, 12.jpg, 1.5837118999988888, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,0,
41, test, 3, vibration during choice, 11, 4, 1, 12.jpg, 9.jpg, 0.442060048, 0.576408806, 0.576408806, left, 1, 1, 4, 9.jpg, 12.jpg, 1.856015400000615, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,1
41, test, 3, vibration during choice, 12, 4, 3, 12.jpg, 11.jpg, 0.429884006, 0.368726719, 0.429884006, right, 2, 4, 3, 12.jpg, 11.jpg, 1.099320200002694, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,0,
41, test, 3, vibration during choice, 13, 1, 3, 9.jpg, 11.jpg, 0.578706679, 0.375355878, 0.375355878, left, 1, 3, 1, 11.jpg, 9.jpg, 1.7303939000048558, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,1
41, test, 3, vibration during choice, 14, 4, 3, 12.jpg, 11.jpg, 0.453322749, 0.38842331, 0.38842331, left, 1, 3, 4, 11.jpg, 12.jpg, 1.3351098999992246, 1, 0.542007718, 0.603047222, 0.38842331, 0.453322749,0,
41, test, 3, vibration during choice, 15, 4, 3, 12.jpg, 11.jpg, 0.449059956, 0.398928367, 0.449059956, right, 2, 4, 3, 12.jpg, 11.jpg, 0.5445675999944797, 1, 0.51169699, 0.59667375, 0.398928367, 0.449059956,0,
41, test, 3, vibration during choice, 16, 3, 1, 11.jpg, 9.jpg, 0.371810296, 0.513158928, 0.513158928, left, 1, 1, 3, 9.jpg, 11.jpg, 0.7470079999984591, 1, 0.513158928, 0.577589974, 0.371810296, 0.445080478,1
41, test, 3, vibration during choice, 17, 4, 1, 12.jpg, 9.jpg, 0.422775713, 0.513426935, 0.422775713, right, 2, 4, 1, 12.jpg, 9.jpg, 1.5787813999995706, 1, 0.513426935, 0.585694186, 0.379887863, 0.422775713,0,
41, test, 3, vibration during choice, 18, 2, 1, 10.jpg, 9.jpg, 0.54789599, 0.505704724, 0.54789599, right, 2, 2, 1, 10.jpg, 9.jpg, 0.7519356999982847, 1, 0.505704724, 0.54789599, 0.373664559, 0.418810463,1
41, test, 3, vibration during choice, 19, 2, 1, 10.jpg, 9.jpg, 0.582335652, 0.504573157, 0.504573157, left, 1, 1, 2, 9.jpg, 10.jpg, 0.7025666999979876, 1, 0.504573157, 0.582335652, 0.369915918, 0.404711898,0,
41, test, 3, vibration during choice, 20, 4, 1, 12.jpg, 9.jpg, 0.429775493, 0.511492418, 0.429775493, right, 2, 4, 1, 12.jpg, 9.jpg, 0.6383322999972734, 1, 0.511492418, 0.588279021, 0.34718102, 0.429775493,1
41, test, 3, vibration during choice, 21, 3, 1, 11.jpg, 9.jpg, 0.365459609, 0.512951285, 0.365459609, right, 2, 3, 1, 11.jpg, 9.jpg, 2.85076939999999, 1, 0.512951285, 0.553509108, 0.365459609, 0.420212923,0,
41, test, 3, vibration during choice, 22, 3, 4, 11.jpg, 12.jpg, 0.364821817, 0.410726764, 0.410726764, left, 1, 4, 3, 12.jpg, 11.jpg, 0.6109953999985009, 1, 0.539572991, 0.552815737, 0.364821817, 0.410726764,0,
41, test, 3, vibration during choice, 23, 1, 4, 9.jpg, 12.jpg, 0.56095771, 0.376882621, 0.56095771, right, 2, 1, 4, 9.jpg, 12.jpg, 1.593466400001489, 1, 0.56095771, 0.535255398, 0.373035803, 0.376882621,1
41, test, 3, vibration during choice, 24, 1, 2, 9.jpg, 10.jpg, 0.575401102, 0.524393705, 0.524393705, left, 1, 2, 1, 10.jpg, 9.jpg, 1.5071210999958566, 1, 0.575401102, 0.524393705, 0.364677663, 0.358107826,1
41, test, 3, vibration during choice, 25, 1, 4, 9.jpg, 12.jpg, 0.541014126, 0.373729847, 0.541014126, right, 2, 1, 4, 9.jpg, 12.jpg, 2.9089197000066633, 1, 0.541014126, 0.532040408, 0.39083719, 0.373729847,0,
41, test, 3, vibration during choice, 26, 4, 3, 12.jpg, 11.jpg, 0.398780507, 0.371897574, 0.371897574, left, 1, 3, 4, 11.jpg, 12.jpg, 1.48875229999976, 1, 0.536918816, 0.511692898, 0.371897574, 0.398780507,1
41, test, 3, vibration during choice, 27, 4, 3, 12.jpg, 11.jpg, 0.405865749, 0.389383809, 0.405865749, right, 2, 4, 3, 12.jpg, 11.jpg, 0.9789646999997785, 1, 0.541079589, 0.54671574, 0.389383809, 0.405865749,0,
41, test, 3, vibration during choice, 28, 4, 1, 12.jpg, 9.jpg, 0.403418308, 0.559641612, 0.559641612, left, 1, 1, 4, 9.jpg, 12.jpg, 0.5273495000001276, 1, 0.559641612, 0.570750529, 0.408417182, 0.403418308,1
41, test, 3, vibration during choice, 29, 3, 2, 11.jpg, 10.jpg, 0.383885215, 0.54476025, 0.54476025, left, 1, 2, 3, 10.jpg, 11.jpg, 0.8914144000009401, 1, 0.566867971, 0.54476025, 0.383885215, 0.398536524,1
41, test, 3, vibration during choice, 30, 1, 3, 9.jpg, 11.jpg, 0.562069061, 0.406860111, 0.562069061, right, 2, 1, 3, 9.jpg, 11.jpg, 0.6313265999997384, 1, 0.562069061, 0.559260499, 0.406860111, 0.407780991,1
41, test, 3, vibration during choice, 31, 2, 4, 10.jpg, 12.jpg, 0.570453061, 0.40633374, 0.570453061, right, 2, 2, 4, 10.jpg, 12.jpg, 0.802038599998923, 1, 0.557017169, 0.570453061, 0.389734908, 0.40633374,1
41, test, 3, vibration during choice, 32, 4, 2, 12.jpg, 10.jpg, 0.430319959, 0.562455492, 0.562455492, left, 1, 2, 4, 10.jpg, 12.jpg, 0.7994814999983646, 1, 0.587964414, 0.562455492, 0.364845558, 0.430319959,0,
41, test, 3, vibration during choice, 33, 3, 1, 11.jpg, 9.jpg, 0.38651511, 0.569423526, 0.569423526, left, 1, 1, 3, 9.jpg, 11.jpg, 1.0633538999973098, 1, 0.569423526, 0.583546956, 0.38651511, 0.469700007,0,
41, test, 3, vibration during choice, 34, 1, 4, 9.jpg, 12.jpg, 0.56834307, 0.45608609, 0.56834307, right, 2, 1, 4, 9.jpg, 12.jpg, 0.8392448000013246, 1, 0.56834307, 0.565200904, 0.411760625, 0.45608609,1
41, test, 3, vibration during choice, 35, 4, 3, 12.jpg, 11.jpg, 0.497188985, 0.404213812, 0.497188985, right, 2, 4, 3, 12.jpg, 11.jpg, 1.3165511999977753, 1, 0.599079702, 0.567372701, 0.404213812, 0.497188985,1
41, test, 3, vibration during choice, 36, 4, 1, 12.jpg, 9.jpg, 0.476236411, 0.614921267, 0.614921267, left, 1, 1, 4, 9.jpg, 12.jpg, 2.438866299999063, 1, 0.614921267, 0.558903517, 0.380656038, 0.476236411,0,
41, test, 3, vibration during choice, 37, 4, 1, 12.jpg, 9.jpg, 0.509842719, 0.628075493, 0.509842719, right, 2, 4, 1, 12.jpg, 9.jpg, 0.9293980000002193, 1, 0.628075493, 0.545721743, 0.352549374, 0.509842719,0,
41, test, 3, vibration during choice, 38, 4, 1, 12.jpg, 9.jpg, 0.530542784, 0.631242143, 0.530542784, right, 2, 4, 1, 12.jpg, 9.jpg, 1.7945060999991256, 1, 0.631242143, 0.538071442, 0.347063514, 0.530542784,1
41, test, 3, vibration during choice, 39, 1, 3, 9.jpg, 11.jpg, 0.600609567, 0.341152187, 0.600609567, right, 2, 1, 3, 9.jpg, 11.jpg, 1.5546899000037229, 1, 0.600609567, 0.562917382, 0.341152187, 0.525341883,1
41, test, 3, vibration during choice, 40, 4, 3, 12.jpg, 11.jpg, 0.519319672, 0.340254534, 0.340254534, left, 1, 3, 4, 11.jpg, 12.jpg, 1.2355389000003925, 1, 0.598478627, 0.574174471, 0.340254534, 0.519319672,1
41, test, 3, vibration during choice, 41, 2, 3, 10.jpg, 11.jpg, 0.580661228, 0.358175358, 0.580661228, right, 2, 2, 3, 10.jpg, 11.jpg, 1.5345793000014964, 1, 0.60144404, 0.580661228, 0.358175358, 0.531828439,1
41, test, 3, vibration during choice, 42, 4, 2, 12.jpg, 10.jpg, 0.522351056, 0.582970551, 0.522351056, right, 2, 4, 2, 12.jpg, 10.jpg, 2.0890037000062875, 1, 0.630195312, 0.582970551, 0.366861123, 0.522351056,1
41, test, 3, vibration during choice, 43, 2, 1, 10.jpg, 9.jpg, 0.572586617, 0.628568645, 0.572586617, right, 2, 2, 1, 10.jpg, 9.jpg, 1.186149999994086, 1, 0.628568645, 0.572586617, 0.357029746, 0.532129282,1
41, test, 3, vibration during choice, 44, 1, 3, 9.jpg, 11.jpg, 0.636994371, 0.384631609, 0.636994371, right, 2, 1, 3, 9.jpg, 11.jpg, 1.3471725999988848, 1, 0.636994371, 0.565568304, 0.384631609, 0.54344664,0,
41, test, 3, vibration during choice, 45, 2, 1, 10.jpg, 9.jpg, 0.5781911, 0.650015763, 0.650015763, left, 1, 1, 2, 9.jpg, 10.jpg, 1.4535418000014033, 1, 0.650015763, 0.5781911, 0.386636695, 0.52618086,1
41, test, 3, vibration during choice, 46, 4, 2, 12.jpg, 10.jpg, 0.575008411, 0.554193525, 0.554193525, left, 1, 2, 4, 10.jpg, 12.jpg, 4.048362400004407, 1, 0.626001871, 0.554193525, 0.376640317, 0.575008411,1
41, test, 3, vibration during choice, 47, 2, 1, 10.jpg, 9.jpg, 0.585886385, 0.606772055, 0.606772055, left, 1, 1, 2, 9.jpg, 10.jpg, 1.0610601000007591, 1, 0.606772055, 0.585886385, 0.329837755, 0.546233567,0,
41, test, 3, vibration during choice, 48, 2, 1, 10.jpg, 9.jpg, 0.601875425, 0.609756275, 0.609756275, left, 1, 1, 2, 9.jpg, 10.jpg, 1.0996432000029017, 1, 0.609756275, 0.601875425, 0.322472207, 0.544792119,1
41, test, 3, vibration during choice, 49, 2, 1, 10.jpg, 9.jpg, 0.595767883, 0.606158462, 0.595767883, right, 2, 2, 1, 10.jpg, 9.jpg, 0.6507265999971423, 1, 0.606158462, 0.595767883, 0.298351175, 0.559135463,1
41, test, 3, vibration during choice, 50, 4, 2, 12.jpg, 10.jpg, 0.528689445, 0.596690297, 0.528689445, right, 2, 4, 2, 12.jpg, 10.jpg, 3.0262341999987257, 1, 0.585330427, 0.596690297, 0.304980312, 0.528689445,1
