subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
14, practice, 1, vibration during outcome, 1, 3, 2, 7.jpg, 6.jpg, 0.584847675, 0.332201416, 0.332201416, left, 1, 2, 3, 6.jpg, 7.jpg, 1.0519268999341875, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
14, practice, 1, vibration during outcome, 2, 2, 4, 6.jpg, 8.jpg, 0.355471562, 0.290755999, 0.290755999, left, 1, 4, 2, 8.jpg, 6.jpg, 1.0223004000727087, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,1
14, practice, 1, vibration during outcome, 3, 2, 1, 6.jpg, 5.jpg, 0.3490424, 0.206677553, 0.206677553, left, 1, 1, 2, 5.jpg, 6.jpg, 0.9754392000613734, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
14, practice, 1, vibration during outcome, 4, 4, 1, 8.jpg, 5.jpg, 0.268568422, 0.216551625, 0.268568422, right, 2, 4, 1, 8.jpg, 5.jpg, 0.7859253999777138, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
14, practice, 1, vibration during outcome, 5, 2, 1, 6.jpg, 5.jpg, 0.364707579, 0.21991786, 0.364707579, right, 2, 2, 1, 6.jpg, 5.jpg, 0.9589833000209183, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
14, test, 1, vibration during outcome, 1, 1, 4, 5.jpg, 8.jpg, 0.167787674, 0.302670058, 0.302670058, left, 1, 4, 1, 8.jpg, 5.jpg, 1.9271029999945313, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
14, test, 1, vibration during outcome, 2, 4, 2, 8.jpg, 6.jpg, 0.290755999, 0.355471562, 0.355471562, left, 1, 2, 4, 6.jpg, 8.jpg, 0.8288456998998299, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,0,
14, test, 1, vibration during outcome, 3, 2, 4, 6.jpg, 8.jpg, 0.3490424, 0.275426328, 0.3490424, right, 2, 2, 4, 6.jpg, 8.jpg, 0.9380876000504941, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
14, test, 1, vibration during outcome, 4, 3, 1, 7.jpg, 5.jpg, 0.569745321, 0.216551625, 0.569745321, right, 2, 3, 1, 7.jpg, 5.jpg, 0.939180799992755, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
14, test, 1, vibration during outcome, 5, 3, 4, 7.jpg, 8.jpg, 0.582527891, 0.302042001, 0.302042001, left, 1, 4, 3, 8.jpg, 7.jpg, 0.6159513000166044, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,1
