subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
36, practice, 1, vibration during choice, 1, 1, 2, 9.jpg, 10.jpg, 0.511076546, 0.615232533, 0.511076546, right, 2, 1, 2, 9.jpg, 10.jpg, 2.784648000029847, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
36, practice, 1, vibration during choice, 2, 3, 4, 11.jpg, 12.jpg, 0.375335495, 0.47234587, 0.375335495, right, 2, 3, 4, 11.jpg, 12.jpg, 2.047988999984227, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
36, practice, 1, vibration during choice, 3, 2, 3, 10.jpg, 11.jpg, 0.626315633, 0.374984468, 0.626315633, right, 2, 2, 3, 10.jpg, 11.jpg, 2.0532326999818906, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
36, practice, 1, vibration during choice, 4, 1, 2, 9.jpg, 10.jpg, 0.498193315, 0.609226527, 0.498193315, right, 2, 1, 2, 9.jpg, 10.jpg, 0.8891685000853613, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
36, practice, 1, vibration during choice, 5, 3, 4, 11.jpg, 12.jpg, 0.35386843, 0.463675252, 0.35386843, right, 2, 3, 4, 11.jpg, 12.jpg, 1.1463659000582993, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
36, test, 1, vibration during choice, 1, 4, 2, 12.jpg, 10.jpg, 0.466504194, 0.615232533, 0.615232533, left, 1, 2, 4, 10.jpg, 12.jpg, 2.1656136999372393, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
36, test, 1, vibration during choice, 2, 3, 1, 11.jpg, 9.jpg, 0.375335495, 0.517796443, 0.375335495, right, 2, 3, 1, 11.jpg, 9.jpg, 1.3178260000422597, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
36, test, 1, vibration during choice, 3, 2, 1, 10.jpg, 9.jpg, 0.626315633, 0.498939688, 0.498939688, left, 1, 1, 2, 9.jpg, 10.jpg, 1.6304912000196055, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
36, test, 1, vibration during choice, 4, 1, 2, 9.jpg, 10.jpg, 0.498193315, 0.609226527, 0.609226527, left, 1, 2, 1, 10.jpg, 9.jpg, 1.3929528999142349, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
36, test, 1, vibration during choice, 5, 1, 3, 9.jpg, 11.jpg, 0.472267853, 0.35386843, 0.472267853, right, 2, 1, 3, 9.jpg, 11.jpg, 2.561736000003293, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
36, test, 1, vibration during choice, 6, 1, 4, 9.jpg, 12.jpg, 0.48900464, 0.444784776, 0.444784776, left, 1, 4, 1, 12.jpg, 9.jpg, 2.1997957999119535, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,1
36, test, 1, vibration during choice, 7, 3, 1, 11.jpg, 9.jpg, 0.351148204, 0.498922937, 0.351148204, right, 2, 3, 1, 11.jpg, 9.jpg, 1.825313500012271, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,0,
36, test, 1, vibration during choice, 8, 4, 1, 12.jpg, 9.jpg, 0.445975487, 0.523305174, 0.523305174, left, 1, 1, 4, 9.jpg, 12.jpg, 0.9215774000622332, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,0,
36, test, 1, vibration during choice, 9, 4, 2, 12.jpg, 10.jpg, 0.477824508, 0.617130773, 0.617130773, left, 1, 2, 4, 10.jpg, 12.jpg, 1.1760909999720752, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,1
36, test, 1, vibration during choice, 10, 1, 2, 9.jpg, 10.jpg, 0.538742055, 0.61305354, 0.61305354, left, 1, 2, 1, 10.jpg, 9.jpg, 1.5385838999645784, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,1
36, test, 1, vibration during choice, 11, 3, 4, 11.jpg, 12.jpg, 0.389573429, 0.442060048, 0.389573429, right, 2, 3, 4, 11.jpg, 12.jpg, 2.6607822999358177, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,0,
36, test, 1, vibration during choice, 12, 3, 2, 11.jpg, 10.jpg, 0.368726719, 0.6084257, 0.368726719, right, 2, 3, 2, 11.jpg, 10.jpg, 1.4211969000753015, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,0,
36, test, 1, vibration during choice, 13, 2, 1, 10.jpg, 9.jpg, 0.597368238, 0.578706679, 0.578706679, left, 1, 1, 2, 9.jpg, 10.jpg, 0.7465820999350399, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,0,
