subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
4, practice, 3, vibration during outcome, 1, 2, 3, 2.jpg, 3.jpg, 0.615232533, 0.413504079, 0.413504079, left, 1, 3, 2, 3.jpg, 2.jpg, 1.7160513000562787, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
4, practice, 3, vibration during outcome, 2, 3, 4, 3.jpg, 4.jpg, 0.375335495, 0.47234587, 0.375335495, right, 2, 3, 4, 3.jpg, 4.jpg, 1.4349115000804886, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
4, practice, 3, vibration during outcome, 3, 3, 2, 3.jpg, 2.jpg, 0.374984468, 0.626315633, 0.626315633, left, 1, 2, 3, 2.jpg, 3.jpg, 1.4717121000867337, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,0,
4, practice, 3, vibration during outcome, 4, 3, 1, 3.jpg, 1.jpg, 0.371343772, 0.498193315, 0.498193315, left, 1, 1, 3, 1.jpg, 3.jpg, 1.1435860999627039, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
4, practice, 3, vibration during outcome, 5, 4, 2, 4.jpg, 2.jpg, 0.463675252, 0.620106582, 0.463675252, right, 2, 4, 2, 4.jpg, 2.jpg, 1.8439507000148296, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
4, test, 3, vibration during outcome, 1, 3, 4, 3.jpg, 4.jpg, 0.413504079, 0.466504194, 0.413504079, right, 2, 3, 4, 3.jpg, 4.jpg, 0.614790300023742, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
4, test, 3, vibration during outcome, 2, 3, 4, 3.jpg, 4.jpg, 0.375335495, 0.47234587, 0.47234587, left, 1, 4, 3, 4.jpg, 3.jpg, 1.2232806999236345, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
4, test, 3, vibration during outcome, 3, 3, 2, 3.jpg, 2.jpg, 0.374984468, 0.626315633, 0.626315633, left, 1, 2, 3, 2.jpg, 3.jpg, 1.3536550999851897, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
4, test, 3, vibration during outcome, 4, 4, 2, 4.jpg, 2.jpg, 0.486122834, 0.609226527, 0.609226527, left, 1, 2, 4, 2.jpg, 4.jpg, 1.000572600052692, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
4, test, 3, vibration during outcome, 5, 4, 3, 4.jpg, 3.jpg, 0.463675252, 0.35386843, 0.35386843, left, 1, 3, 4, 3.jpg, 4.jpg, 5.50548739999067, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
4, test, 3, vibration during outcome, 6, 4, 1, 4.jpg, 1.jpg, 0.444784776, 0.48900464, 0.444784776, right, 2, 4, 1, 4.jpg, 1.jpg, 8.52188869996462, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,0,
4, test, 3, vibration during outcome, 7, 2, 4, 2.jpg, 4.jpg, 0.661106815, 0.459669582, 0.459669582, left, 1, 4, 2, 4.jpg, 2.jpg, 0.9933628999860957, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,0,
4, test, 3, vibration during outcome, 8, 2, 4, 2.jpg, 4.jpg, 0.661043011, 0.445975487, 0.445975487, left, 1, 4, 2, 4.jpg, 2.jpg, 1.3116859999718145, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,1
4, test, 3, vibration during outcome, 9, 1, 2, 1.jpg, 2.jpg, 0.538202722, 0.617130773, 0.538202722, right, 2, 1, 2, 1.jpg, 2.jpg, 2.4269480999791995, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,1
4, test, 3, vibration during outcome, 10, 3, 4, 3.jpg, 4.jpg, 0.400369013, 0.494179332, 0.494179332, left, 1, 4, 3, 4.jpg, 3.jpg, 1.684971500071697, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,0,
4, test, 3, vibration during outcome, 11, 3, 2, 3.jpg, 2.jpg, 0.389573429, 0.627053837, 0.627053837, left, 1, 2, 3, 2.jpg, 3.jpg, 1.6592143999878317, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,1
4, test, 3, vibration during outcome, 12, 1, 4, 1.jpg, 4.jpg, 0.58170588, 0.429884006, 0.58170588, right, 2, 1, 4, 1.jpg, 4.jpg, 1.4309973999625072, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,1
4, test, 3, vibration during outcome, 13, 2, 3, 2.jpg, 3.jpg, 0.597368238, 0.375355878, 0.375355878, left, 1, 3, 2, 3.jpg, 2.jpg, 0.7998597999103367, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,0,
4, test, 3, vibration during outcome, 14, 2, 3, 2.jpg, 3.jpg, 0.603047222, 0.38842331, 0.38842331, left, 1, 3, 2, 3.jpg, 2.jpg, 0.9398392998846248, 1, 0.542007718, 0.603047222, 0.38842331, 0.453322749,0,
4, test, 3, vibration during outcome, 15, 2, 3, 2.jpg, 3.jpg, 0.59667375, 0.398928367, 0.59667375, right, 2, 2, 3, 2.jpg, 3.jpg, 0.3485676000127569, 1, 0.51169699, 0.59667375, 0.398928367, 0.449059956,1
4, test, 3, vibration during outcome, 16, 4, 2, 4.jpg, 2.jpg, 0.445080478, 0.577589974, 0.577589974, left, 1, 2, 4, 2.jpg, 4.jpg, 0.9889500999124721, 1, 0.513158928, 0.577589974, 0.371810296, 0.445080478,0,
4, test, 3, vibration during outcome, 17, 3, 4, 3.jpg, 4.jpg, 0.379887863, 0.422775713, 0.379887863, right, 2, 3, 4, 3.jpg, 4.jpg, 1.426750999991782, 1, 0.513426935, 0.585694186, 0.379887863, 0.422775713,1
4, test, 3, vibration during outcome, 18, 2, 4, 2.jpg, 4.jpg, 0.54789599, 0.418810463, 0.418810463, left, 1, 4, 2, 4.jpg, 2.jpg, 1.6187946000136435, 1, 0.505704724, 0.54789599, 0.373664559, 0.418810463,0,
4, test, 3, vibration during outcome, 19, 2, 3, 2.jpg, 3.jpg, 0.582335652, 0.369915918, 0.369915918, left, 1, 3, 2, 3.jpg, 2.jpg, 1.6630527999950573, 1, 0.504573157, 0.582335652, 0.369915918, 0.404711898,0,
4, test, 3, vibration during outcome, 20, 3, 1, 3.jpg, 1.jpg, 0.34718102, 0.511492418, 0.34718102, right, 2, 3, 1, 3.jpg, 1.jpg, 5.432877499959432, 1, 0.511492418, 0.588279021, 0.34718102, 0.429775493,1
4, test, 3, vibration during outcome, 21, 3, 2, 3.jpg, 2.jpg, 0.365459609, 0.553509108, 0.365459609, right, 2, 3, 2, 3.jpg, 2.jpg, 2.45933270000387, 1, 0.512951285, 0.553509108, 0.365459609, 0.420212923,1
4, test, 3, vibration during outcome, 22, 4, 1, 4.jpg, 1.jpg, 0.410726764, 0.539572991, 0.410726764, right, 2, 4, 1, 4.jpg, 1.jpg, 2.8938460999634117, 1, 0.539572991, 0.552815737, 0.364821817, 0.410726764,0,
4, test, 3, vibration during outcome, 23, 4, 3, 4.jpg, 3.jpg, 0.376882621, 0.373035803, 0.376882621, right, 2, 4, 3, 4.jpg, 3.jpg, 1.8260644999099895, 1, 0.56095771, 0.535255398, 0.373035803, 0.376882621,1
4, test, 3, vibration during outcome, 24, 2, 3, 2.jpg, 3.jpg, 0.524393705, 0.364677663, 0.364677663, left, 1, 3, 2, 3.jpg, 2.jpg, 2.4240855000680313, 1, 0.575401102, 0.524393705, 0.364677663, 0.358107826,0,
4, test, 3, vibration during outcome, 25, 2, 1, 2.jpg, 1.jpg, 0.532040408, 0.541014126, 0.541014126, left, 1, 1, 2, 1.jpg, 2.jpg, 0.9680307999951765, 1, 0.541014126, 0.532040408, 0.39083719, 0.373729847,1
4, test, 3, vibration during outcome, 26, 1, 4, 1.jpg, 4.jpg, 0.536918816, 0.398780507, 0.536918816, right, 2, 1, 4, 1.jpg, 4.jpg, 1.0340143999783322, 1, 0.536918816, 0.511692898, 0.371897574, 0.398780507,1
4, test, 3, vibration during outcome, 27, 4, 3, 4.jpg, 3.jpg, 0.405865749, 0.389383809, 0.405865749, right, 2, 4, 3, 4.jpg, 3.jpg, 2.0037813000380993, 1, 0.541079589, 0.54671574, 0.389383809, 0.405865749,0,
4, test, 3, vibration during outcome, 28, 2, 3, 2.jpg, 3.jpg, 0.570750529, 0.408417182, 0.570750529, right, 2, 2, 3, 2.jpg, 3.jpg, 2.606805399991572, 1, 0.559641612, 0.570750529, 0.408417182, 0.403418308,1
4, test, 3, vibration during outcome, 29, 4, 3, 4.jpg, 3.jpg, 0.398536524, 0.383885215, 0.383885215, left, 1, 3, 4, 3.jpg, 4.jpg, 1.0252021999331191, 1, 0.566867971, 0.54476025, 0.383885215, 0.398536524,0,
4, test, 3, vibration during outcome, 30, 1, 4, 1.jpg, 4.jpg, 0.562069061, 0.407780991, 0.562069061, right, 2, 1, 4, 1.jpg, 4.jpg, 1.1057409000350162, 1, 0.562069061, 0.559260499, 0.406860111, 0.407780991,1
4, test, 3, vibration during outcome, 31, 2, 1, 2.jpg, 1.jpg, 0.570453061, 0.557017169, 0.557017169, left, 1, 1, 2, 1.jpg, 2.jpg, 1.3385643999790773, 1, 0.557017169, 0.570453061, 0.389734908, 0.40633374,0,
4, test, 3, vibration during outcome, 32, 3, 4, 3.jpg, 4.jpg, 0.364845558, 0.430319959, 0.430319959, left, 1, 4, 3, 4.jpg, 3.jpg, 0.769734299974516, 1, 0.587964414, 0.562455492, 0.364845558, 0.430319959,0,
4, test, 3, vibration during outcome, 33, 3, 4, 3.jpg, 4.jpg, 0.38651511, 0.469700007, 0.469700007, left, 1, 4, 3, 4.jpg, 3.jpg, 1.33193330001086, 1, 0.569423526, 0.583546956, 0.38651511, 0.469700007,0,
4, test, 3, vibration during outcome, 34, 4, 2, 4.jpg, 2.jpg, 0.45608609, 0.565200904, 0.565200904, left, 1, 2, 4, 2.jpg, 4.jpg, 1.1488154999678954, 1, 0.56834307, 0.565200904, 0.411760625, 0.45608609,1
4, test, 3, vibration during outcome, 35, 1, 2, 1.jpg, 2.jpg, 0.599079702, 0.567372701, 0.599079702, right, 2, 1, 2, 1.jpg, 2.jpg, 1.6281778999837115, 1, 0.599079702, 0.567372701, 0.404213812, 0.497188985,1
4, test, 3, vibration during outcome, 36, 3, 1, 3.jpg, 1.jpg, 0.380656038, 0.614921267, 0.614921267, left, 1, 1, 3, 1.jpg, 3.jpg, 2.414035900030285, 1, 0.614921267, 0.558903517, 0.380656038, 0.476236411,0,
4, test, 3, vibration during outcome, 37, 1, 4, 1.jpg, 4.jpg, 0.628075493, 0.509842719, 0.628075493, right, 2, 1, 4, 1.jpg, 4.jpg, 1.027119699981995, 1, 0.628075493, 0.545721743, 0.352549374, 0.509842719,0,
4, test, 3, vibration during outcome, 38, 2, 1, 2.jpg, 1.jpg, 0.538071442, 0.631242143, 0.631242143, left, 1, 1, 2, 1.jpg, 2.jpg, 0.7786213000072166, 1, 0.631242143, 0.538071442, 0.347063514, 0.530542784,1
4, test, 3, vibration during outcome, 39, 1, 2, 1.jpg, 2.jpg, 0.600609567, 0.562917382, 0.562917382, left, 1, 2, 1, 2.jpg, 1.jpg, 0.6823035998968408, 1, 0.600609567, 0.562917382, 0.341152187, 0.525341883,1
4, test, 3, vibration during outcome, 40, 2, 1, 2.jpg, 1.jpg, 0.574174471, 0.598478627, 0.574174471, right, 2, 2, 1, 2.jpg, 1.jpg, 0.9135241999756545, 1, 0.598478627, 0.574174471, 0.340254534, 0.519319672,0,
4, test, 3, vibration during outcome, 41, 2, 3, 2.jpg, 3.jpg, 0.580661228, 0.358175358, 0.358175358, left, 1, 3, 2, 3.jpg, 2.jpg, 0.7065529000246897, 1, 0.60144404, 0.580661228, 0.358175358, 0.531828439,0,
4, test, 3, vibration during outcome, 42, 4, 3, 4.jpg, 3.jpg, 0.522351056, 0.366861123, 0.366861123, left, 1, 3, 4, 3.jpg, 4.jpg, 0.7889051999663934, 1, 0.630195312, 0.582970551, 0.366861123, 0.522351056,1
4, test, 3, vibration during outcome, 43, 1, 3, 1.jpg, 3.jpg, 0.628568645, 0.357029746, 0.357029746, left, 1, 3, 1, 3.jpg, 1.jpg, 0.9337189999641851, 1, 0.628568645, 0.572586617, 0.357029746, 0.532129282,1
4, test, 3, vibration during outcome, 44, 1, 4, 1.jpg, 4.jpg, 0.636994371, 0.54344664, 0.636994371, right, 2, 1, 4, 1.jpg, 4.jpg, 1.6260299999266863, 1, 0.636994371, 0.565568304, 0.384631609, 0.54344664,1
4, test, 3, vibration during outcome, 45, 1, 2, 1.jpg, 2.jpg, 0.650015763, 0.5781911, 0.650015763, right, 2, 1, 2, 1.jpg, 2.jpg, 0.5497289999620989, 1, 0.650015763, 0.5781911, 0.386636695, 0.52618086,0,
4, test, 3, vibration during outcome, 46, 3, 2, 3.jpg, 2.jpg, 0.376640317, 0.554193525, 0.554193525, left, 1, 2, 3, 2.jpg, 3.jpg, 2.819008700083941, 1, 0.626001871, 0.554193525, 0.376640317, 0.575008411,1
4, test, 3, vibration during outcome, 47, 4, 3, 4.jpg, 3.jpg, 0.546233567, 0.329837755, 0.329837755, left, 1, 3, 4, 3.jpg, 4.jpg, 3.9547298999968916, 1, 0.606772055, 0.585886385, 0.329837755, 0.546233567,1
4, test, 3, vibration during outcome, 48, 4, 3, 4.jpg, 3.jpg, 0.544792119, 0.322472207, 0.544792119, right, 2, 4, 3, 4.jpg, 3.jpg, 1.6853653999278322, 1, 0.609756275, 0.601875425, 0.322472207, 0.544792119,1
4, test, 3, vibration during outcome, 49, 1, 3, 1.jpg, 3.jpg, 0.606158462, 0.298351175, 0.606158462, right, 2, 1, 3, 1.jpg, 3.jpg, 1.1968524999683723, 1, 0.606158462, 0.595767883, 0.298351175, 0.559135463,0,
4, test, 3, vibration during outcome, 50, 1, 2, 1.jpg, 2.jpg, 0.585330427, 0.596690297, 0.585330427, right, 2, 1, 2, 1.jpg, 2.jpg, 1.8347461000084877, 1, 0.585330427, 0.596690297, 0.304980312, 0.528689445,1
