subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
45, practice, 1, vibration during outcome, 1, 1, 3, 9.jpg, 11.jpg, 0.511076546, 0.413504079, 0.511076546, right, 2, 1, 3, 9.jpg, 11.jpg, 1.1738973999745212, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
45, practice, 1, vibration during outcome, 2, 2, 3, 10.jpg, 11.jpg, 0.631199867, 0.375335495, 0.631199867, right, 2, 2, 3, 10.jpg, 11.jpg, 1.651079600007506, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
45, practice, 1, vibration during outcome, 3, 1, 2, 9.jpg, 10.jpg, 0.498939688, 0.626315633, 0.626315633, left, 1, 2, 1, 10.jpg, 9.jpg, 1.9111966000054963, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,0,
45, practice, 1, vibration during outcome, 4, 4, 1, 12.jpg, 9.jpg, 0.486122834, 0.498193315, 0.498193315, left, 1, 1, 4, 9.jpg, 12.jpg, 0.7685375000000931, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,1
45, practice, 1, vibration during outcome, 5, 1, 3, 9.jpg, 11.jpg, 0.472267853, 0.35386843, 0.472267853, right, 2, 1, 3, 9.jpg, 11.jpg, 0.5687616000068374, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
45, test, 1, vibration during outcome, 1, 1, 2, 9.jpg, 10.jpg, 0.511076546, 0.615232533, 0.511076546, right, 2, 1, 2, 9.jpg, 10.jpg, 0.8080200999975204, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
45, test, 1, vibration during outcome, 2, 3, 2, 11.jpg, 10.jpg, 0.375335495, 0.631199867, 0.631199867, left, 1, 2, 3, 10.jpg, 11.jpg, 0.9757516999961808, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
45, test, 1, vibration during outcome, 3, 3, 2, 11.jpg, 10.jpg, 0.374984468, 0.626315633, 0.626315633, left, 1, 2, 3, 10.jpg, 11.jpg, 0.5305538999964483, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
45, test, 1, vibration during outcome, 4, 4, 2, 12.jpg, 10.jpg, 0.486122834, 0.609226527, 0.609226527, left, 1, 2, 4, 10.jpg, 12.jpg, 0.47048640000866726, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
45, test, 1, vibration during outcome, 5, 2, 1, 10.jpg, 9.jpg, 0.620106582, 0.472267853, 0.472267853, left, 1, 1, 2, 9.jpg, 10.jpg, 1.6531627000076696, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
45, test, 1, vibration during outcome, 6, 1, 3, 9.jpg, 11.jpg, 0.48900464, 0.353156918, 0.48900464, right, 2, 1, 3, 9.jpg, 11.jpg, 0.8515162999974564, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,0,
45, test, 1, vibration during outcome, 7, 3, 4, 11.jpg, 12.jpg, 0.351148204, 0.459669582, 0.351148204, right, 2, 3, 4, 11.jpg, 12.jpg, 0.5066362999787088, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,0,
45, test, 1, vibration during outcome, 8, 1, 3, 9.jpg, 11.jpg, 0.523305174, 0.385479761, 0.385479761, left, 1, 3, 1, 11.jpg, 9.jpg, 0.683621200005291, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,0,
45, test, 1, vibration during outcome, 9, 4, 2, 12.jpg, 10.jpg, 0.477824508, 0.617130773, 0.477824508, right, 2, 4, 2, 12.jpg, 10.jpg, 1.2037546999927144, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,1
45, test, 1, vibration during outcome, 10, 4, 3, 12.jpg, 11.jpg, 0.494179332, 0.400369013, 0.494179332, right, 2, 4, 3, 12.jpg, 11.jpg, 0.4467317999806255, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,0,
45, test, 1, vibration during outcome, 11, 3, 1, 11.jpg, 9.jpg, 0.389573429, 0.576408806, 0.389573429, right, 2, 3, 1, 11.jpg, 9.jpg, 0.7145466000074521, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,0,
45, test, 1, vibration during outcome, 12, 4, 1, 12.jpg, 9.jpg, 0.429884006, 0.58170588, 0.429884006, right, 2, 4, 1, 12.jpg, 9.jpg, 0.7371571999974549, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,0,
45, test, 1, vibration during outcome, 13, 1, 2, 9.jpg, 10.jpg, 0.578706679, 0.597368238, 0.597368238, left, 1, 2, 1, 10.jpg, 9.jpg, 0.9030454000167083, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,1
