subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
18, practice, 1, vibration during choice, 1, 4, 1, 8.jpg, 5.jpg, 0.302670058, 0.167787674, 0.302670058, right, 2, 4, 1, 8.jpg, 5.jpg, 1.5867023000027984, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
18, practice, 1, vibration during choice, 2, 2, 3, 6.jpg, 7.jpg, 0.355471562, 0.582595424, 0.582595424, left, 1, 3, 2, 7.jpg, 6.jpg, 0.7974953000011737, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,1
18, practice, 1, vibration during choice, 3, 4, 3, 8.jpg, 7.jpg, 0.275426328, 0.578794293, 0.578794293, left, 1, 3, 4, 7.jpg, 8.jpg, 0.49588589999621036, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
18, practice, 1, vibration during choice, 4, 3, 4, 7.jpg, 8.jpg, 0.569745321, 0.268568422, 0.268568422, left, 1, 4, 3, 8.jpg, 7.jpg, 1.671749400004046, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
18, practice, 1, vibration during choice, 5, 2, 3, 6.jpg, 7.jpg, 0.364707579, 0.582527891, 0.364707579, right, 2, 2, 3, 6.jpg, 7.jpg, 1.863080600000103, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
18, test, 1, vibration during choice, 1, 1, 2, 5.jpg, 6.jpg, 0.167787674, 0.332201416, 0.167787674, right, 2, 1, 2, 5.jpg, 6.jpg, 1.7306363999960013, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
18, test, 1, vibration during choice, 2, 4, 2, 8.jpg, 6.jpg, 0.290755999, 0.355471562, 0.355471562, left, 1, 2, 4, 6.jpg, 8.jpg, 1.1639521999968565, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,0,
18, test, 1, vibration during choice, 3, 1, 3, 5.jpg, 7.jpg, 0.206677553, 0.578794293, 0.578794293, left, 1, 3, 1, 7.jpg, 5.jpg, 1.7032350000008591, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
18, test, 1, vibration during choice, 4, 4, 3, 8.jpg, 7.jpg, 0.268568422, 0.569745321, 0.268568422, right, 2, 4, 3, 8.jpg, 7.jpg, 1.2904490000000806, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
18, test, 1, vibration during choice, 5, 1, 4, 5.jpg, 8.jpg, 0.21991786, 0.302042001, 0.21991786, right, 2, 1, 4, 5.jpg, 8.jpg, 0.9862668999994639, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
