subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
12, practice, 1, vibration during choice, 1, 3, 1, 7.jpg, 5.jpg, 0.413504079, 0.511076546, 0.413504079, right, 2, 3, 1, 7.jpg, 5.jpg, 3.035228799970355, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
12, practice, 1, vibration during choice, 2, 4, 2, 8.jpg, 6.jpg, 0.47234587, 0.631199867, 0.631199867, left, 1, 2, 4, 6.jpg, 8.jpg, 2.2854235999984667, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
12, practice, 1, vibration during choice, 3, 1, 3, 5.jpg, 7.jpg, 0.498939688, 0.374984468, 0.374984468, left, 1, 3, 1, 7.jpg, 5.jpg, 1.4576956999953836, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
12, practice, 1, vibration during choice, 4, 4, 1, 8.jpg, 5.jpg, 0.486122834, 0.498193315, 0.486122834, right, 2, 4, 1, 8.jpg, 5.jpg, 1.387825099984184, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
12, practice, 1, vibration during choice, 5, 3, 2, 7.jpg, 6.jpg, 0.35386843, 0.620106582, 0.620106582, left, 1, 2, 3, 6.jpg, 7.jpg, 0.6299405000172555, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
12, test, 1, vibration during choice, 1, 3, 2, 7.jpg, 6.jpg, 0.413504079, 0.615232533, 0.413504079, right, 2, 3, 2, 7.jpg, 6.jpg, 1.5675628999597393, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
12, test, 1, vibration during choice, 2, 4, 2, 8.jpg, 6.jpg, 0.47234587, 0.631199867, 0.47234587, right, 2, 4, 2, 8.jpg, 6.jpg, 1.6852027000277303, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
12, test, 1, vibration during choice, 3, 2, 3, 6.jpg, 7.jpg, 0.626315633, 0.374984468, 0.626315633, right, 2, 2, 3, 6.jpg, 7.jpg, 2.6594769000075758, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
12, test, 1, vibration during choice, 4, 1, 3, 5.jpg, 7.jpg, 0.498193315, 0.371343772, 0.498193315, right, 2, 1, 3, 5.jpg, 7.jpg, 1.68350530002499, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,1
12, test, 1, vibration during choice, 5, 1, 3, 5.jpg, 7.jpg, 0.472267853, 0.35386843, 0.472267853, right, 2, 1, 3, 5.jpg, 7.jpg, 1.3656474000308663, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
