subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
44, practice, 1, vibration during outcome, 1, 2, 1, 2.jpg, 1.jpg, 0.615232533, 0.511076546, 0.615232533, right, 2, 2, 1, 2.jpg, 1.jpg, 1.6456770000222605, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
44, practice, 1, vibration during outcome, 2, 4, 2, 4.jpg, 2.jpg, 0.47234587, 0.631199867, 0.47234587, right, 2, 4, 2, 4.jpg, 2.jpg, 0.9212817999941763, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
44, practice, 1, vibration during outcome, 3, 2, 3, 2.jpg, 3.jpg, 0.626315633, 0.374984468, 0.374984468, left, 1, 3, 2, 3.jpg, 2.jpg, 0.37604570001713, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,0,
44, practice, 1, vibration during outcome, 4, 2, 4, 2.jpg, 4.jpg, 0.609226527, 0.486122834, 0.486122834, left, 1, 4, 2, 4.jpg, 2.jpg, 0.5832318000029773, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
44, practice, 1, vibration during outcome, 5, 2, 1, 2.jpg, 1.jpg, 0.620106582, 0.472267853, 0.472267853, left, 1, 1, 2, 1.jpg, 2.jpg, 0.39092199999140576, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
44, test, 1, vibration during outcome, 1, 1, 2, 1.jpg, 2.jpg, 0.511076546, 0.615232533, 0.511076546, right, 2, 1, 2, 1.jpg, 2.jpg, 1.223841099999845, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
44, test, 1, vibration during outcome, 2, 3, 2, 3.jpg, 2.jpg, 0.375335495, 0.631199867, 0.375335495, right, 2, 3, 2, 3.jpg, 2.jpg, 1.5713048999896273, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
44, test, 1, vibration during outcome, 3, 3, 4, 3.jpg, 4.jpg, 0.374984468, 0.491193418, 0.374984468, right, 2, 3, 4, 3.jpg, 4.jpg, 3.0191491000005044, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,0,
44, test, 1, vibration during outcome, 4, 1, 4, 1.jpg, 4.jpg, 0.498193315, 0.486122834, 0.486122834, left, 1, 4, 1, 4.jpg, 1.jpg, 1.8637541999923997, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,1
44, test, 1, vibration during outcome, 5, 1, 2, 1.jpg, 2.jpg, 0.472267853, 0.620106582, 0.472267853, right, 2, 1, 2, 1.jpg, 2.jpg, 1.7270909000071697, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
44, test, 1, vibration during outcome, 6, 1, 3, 1.jpg, 3.jpg, 0.48900464, 0.353156918, 0.48900464, right, 2, 1, 3, 1.jpg, 3.jpg, 2.5896409999986645, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,1
44, test, 1, vibration during outcome, 7, 3, 2, 3.jpg, 2.jpg, 0.351148204, 0.661106815, 0.661106815, left, 1, 2, 3, 2.jpg, 3.jpg, 2.6637753999966662, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,1
44, test, 1, vibration during outcome, 8, 3, 2, 3.jpg, 2.jpg, 0.385479761, 0.661043011, 0.661043011, left, 1, 2, 3, 2.jpg, 3.jpg, 1.6756542999937665, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,1
44, test, 1, vibration during outcome, 9, 4, 2, 4.jpg, 2.jpg, 0.477824508, 0.617130773, 0.617130773, left, 1, 2, 4, 2.jpg, 4.jpg, 1.2281614000094123, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,0,
44, test, 1, vibration during outcome, 10, 4, 1, 4.jpg, 1.jpg, 0.494179332, 0.538742055, 0.538742055, left, 1, 1, 4, 1.jpg, 4.jpg, 1.586250199994538, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,1
44, test, 1, vibration during outcome, 11, 2, 1, 2.jpg, 1.jpg, 0.627053837, 0.576408806, 0.576408806, left, 1, 1, 2, 1.jpg, 2.jpg, 2.9975408999889623, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,1
44, test, 1, vibration during outcome, 12, 4, 3, 4.jpg, 3.jpg, 0.429884006, 0.368726719, 0.429884006, right, 2, 4, 3, 4.jpg, 3.jpg, 1.2562185999995563, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,0,
44, test, 1, vibration during outcome, 13, 2, 3, 2.jpg, 3.jpg, 0.597368238, 0.375355878, 0.375355878, left, 1, 3, 2, 3.jpg, 2.jpg, 4.378387399978237, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,0,
44, test, 1, vibration during outcome, 14, 4, 1, 4.jpg, 1.jpg, 0.453322749, 0.542007718, 0.542007718, left, 1, 1, 4, 1.jpg, 4.jpg, 1.9070117000082973, 1, 0.542007718, 0.603047222, 0.38842331, 0.453322749,0,
44, test, 1, vibration during outcome, 15, 3, 1, 3.jpg, 1.jpg, 0.398928367, 0.51169699, 0.51169699, left, 1, 1, 3, 1.jpg, 3.jpg, 3.4387791999906767, 1, 0.51169699, 0.59667375, 0.398928367, 0.449059956,0,
44, test, 1, vibration during outcome, 16, 2, 4, 2.jpg, 4.jpg, 0.577589974, 0.445080478, 0.445080478, left, 1, 4, 2, 4.jpg, 2.jpg, 2.0708761000132654, 1, 0.513158928, 0.577589974, 0.371810296, 0.445080478,1
44, test, 1, vibration during outcome, 17, 3, 4, 3.jpg, 4.jpg, 0.379887863, 0.422775713, 0.422775713, left, 1, 4, 3, 4.jpg, 3.jpg, 0.99754350000876, 1, 0.513426935, 0.585694186, 0.379887863, 0.422775713,1
44, test, 1, vibration during outcome, 18, 2, 1, 2.jpg, 1.jpg, 0.54789599, 0.505704724, 0.54789599, right, 2, 2, 1, 2.jpg, 1.jpg, 1.5344552999886218, 1, 0.505704724, 0.54789599, 0.373664559, 0.418810463,0,
44, test, 1, vibration during outcome, 19, 2, 1, 2.jpg, 1.jpg, 0.582335652, 0.504573157, 0.504573157, left, 1, 1, 2, 1.jpg, 2.jpg, 0.6372363999835216, 1, 0.504573157, 0.582335652, 0.369915918, 0.404711898,1
44, test, 1, vibration during outcome, 20, 2, 4, 2.jpg, 4.jpg, 0.588279021, 0.429775493, 0.429775493, left, 1, 4, 2, 4.jpg, 2.jpg, 1.037408800009871, 1, 0.511492418, 0.588279021, 0.34718102, 0.429775493,0,
44, test, 1, vibration during outcome, 21, 2, 3, 2.jpg, 3.jpg, 0.553509108, 0.365459609, 0.365459609, left, 1, 3, 2, 3.jpg, 2.jpg, 4.519343899999512, 1, 0.512951285, 0.553509108, 0.365459609, 0.420212923,1
44, test, 1, vibration during outcome, 22, 2, 1, 2.jpg, 1.jpg, 0.552815737, 0.539572991, 0.552815737, right, 2, 2, 1, 2.jpg, 1.jpg, 0.635081899992656, 1, 0.539572991, 0.552815737, 0.364821817, 0.410726764,1
44, test, 1, vibration during outcome, 23, 3, 1, 3.jpg, 1.jpg, 0.373035803, 0.56095771, 0.56095771, left, 1, 1, 3, 1.jpg, 3.jpg, 4.375292499986244, 1, 0.56095771, 0.535255398, 0.373035803, 0.376882621,0,
44, test, 1, vibration during outcome, 24, 2, 3, 2.jpg, 3.jpg, 0.524393705, 0.364677663, 0.524393705, right, 2, 2, 3, 2.jpg, 3.jpg, 2.1554038999893237, 1, 0.575401102, 0.524393705, 0.364677663, 0.358107826,1
44, test, 1, vibration during outcome, 25, 1, 4, 1.jpg, 4.jpg, 0.541014126, 0.373729847, 0.373729847, left, 1, 4, 1, 4.jpg, 1.jpg, 0.6396444000129122, 1, 0.541014126, 0.532040408, 0.39083719, 0.373729847,0,
44, test, 1, vibration during outcome, 26, 1, 4, 1.jpg, 4.jpg, 0.536918816, 0.398780507, 0.398780507, left, 1, 4, 1, 4.jpg, 1.jpg, 0.4872889000107534, 1, 0.536918816, 0.511692898, 0.371897574, 0.398780507,0,
44, test, 1, vibration during outcome, 27, 3, 2, 3.jpg, 2.jpg, 0.389383809, 0.54671574, 0.54671574, left, 1, 2, 3, 2.jpg, 3.jpg, 1.0723548000096343, 1, 0.541079589, 0.54671574, 0.389383809, 0.405865749,1
44, test, 1, vibration during outcome, 28, 3, 4, 3.jpg, 4.jpg, 0.408417182, 0.403418308, 0.403418308, left, 1, 4, 3, 4.jpg, 3.jpg, 1.0356870000250638, 1, 0.559641612, 0.570750529, 0.408417182, 0.403418308,1
44, test, 1, vibration during outcome, 29, 1, 4, 1.jpg, 4.jpg, 0.566867971, 0.398536524, 0.566867971, right, 2, 1, 4, 1.jpg, 4.jpg, 1.2626556000031997, 1, 0.566867971, 0.54476025, 0.383885215, 0.398536524,0,
44, test, 1, vibration during outcome, 30, 2, 1, 2.jpg, 1.jpg, 0.559260499, 0.562069061, 0.559260499, right, 2, 2, 1, 2.jpg, 1.jpg, 3.234334899985697, 1, 0.562069061, 0.559260499, 0.406860111, 0.407780991,0,
44, test, 1, vibration during outcome, 31, 1, 3, 1.jpg, 3.jpg, 0.557017169, 0.389734908, 0.557017169, right, 2, 1, 3, 1.jpg, 3.jpg, 1.7387524000077974, 1, 0.557017169, 0.570453061, 0.389734908, 0.40633374,1
44, test, 1, vibration during outcome, 32, 3, 1, 3.jpg, 1.jpg, 0.364845558, 0.587964414, 0.587964414, left, 1, 1, 3, 1.jpg, 3.jpg, 1.7911689000029583, 1, 0.587964414, 0.562455492, 0.364845558, 0.430319959,1
44, test, 1, vibration during outcome, 33, 3, 2, 3.jpg, 2.jpg, 0.38651511, 0.583546956, 0.583546956, left, 1, 2, 3, 2.jpg, 3.jpg, 3.177724399982253, 1, 0.569423526, 0.583546956, 0.38651511, 0.469700007,0,
44, test, 1, vibration during outcome, 34, 4, 3, 4.jpg, 3.jpg, 0.45608609, 0.411760625, 0.45608609, right, 2, 4, 3, 4.jpg, 3.jpg, 1.1264380000066012, 1, 0.56834307, 0.565200904, 0.411760625, 0.45608609,0,
44, test, 1, vibration during outcome, 35, 3, 1, 3.jpg, 1.jpg, 0.404213812, 0.599079702, 0.599079702, left, 1, 1, 3, 1.jpg, 3.jpg, 3.530010399990715, 1, 0.599079702, 0.567372701, 0.404213812, 0.497188985,0,
44, test, 1, vibration during outcome, 36, 4, 1, 4.jpg, 1.jpg, 0.476236411, 0.614921267, 0.476236411, right, 2, 4, 1, 4.jpg, 1.jpg, 0.6757748999807518, 1, 0.614921267, 0.558903517, 0.380656038, 0.476236411,0,
44, test, 1, vibration during outcome, 37, 1, 3, 1.jpg, 3.jpg, 0.628075493, 0.352549374, 0.628075493, right, 2, 1, 3, 1.jpg, 3.jpg, 0.619134300010046, 1, 0.628075493, 0.545721743, 0.352549374, 0.509842719,1
44, test, 1, vibration during outcome, 38, 3, 1, 3.jpg, 1.jpg, 0.347063514, 0.631242143, 0.631242143, left, 1, 1, 3, 1.jpg, 3.jpg, 0.7835946999839507, 1, 0.631242143, 0.538071442, 0.347063514, 0.530542784,1
44, test, 1, vibration during outcome, 39, 1, 4, 1.jpg, 4.jpg, 0.600609567, 0.525341883, 0.600609567, right, 2, 1, 4, 1.jpg, 4.jpg, 0.6748238000145648, 1, 0.600609567, 0.562917382, 0.341152187, 0.525341883,1
44, test, 1, vibration during outcome, 40, 1, 3, 1.jpg, 3.jpg, 0.598478627, 0.340254534, 0.598478627, right, 2, 1, 3, 1.jpg, 3.jpg, 0.48664499999722466, 1, 0.598478627, 0.574174471, 0.340254534, 0.519319672,0,
44, test, 1, vibration during outcome, 41, 4, 3, 4.jpg, 3.jpg, 0.531828439, 0.358175358, 0.531828439, right, 2, 4, 3, 4.jpg, 3.jpg, 1.4182511999970302, 1, 0.60144404, 0.580661228, 0.358175358, 0.531828439,0,
44, test, 1, vibration during outcome, 42, 3, 1, 3.jpg, 1.jpg, 0.366861123, 0.630195312, 0.630195312, left, 1, 1, 3, 1.jpg, 3.jpg, 1.6753303000004962, 1, 0.630195312, 0.582970551, 0.366861123, 0.522351056,1
44, test, 1, vibration during outcome, 43, 2, 1, 2.jpg, 1.jpg, 0.572586617, 0.628568645, 0.628568645, left, 1, 1, 2, 1.jpg, 2.jpg, 1.7660670999903232, 1, 0.628568645, 0.572586617, 0.357029746, 0.532129282,1
44, test, 1, vibration during outcome, 44, 3, 2, 3.jpg, 2.jpg, 0.384631609, 0.565568304, 0.384631609, right, 2, 3, 2, 3.jpg, 2.jpg, 2.1690416999917943, 1, 0.636994371, 0.565568304, 0.384631609, 0.54344664,1
44, test, 1, vibration during outcome, 45, 2, 4, 2.jpg, 4.jpg, 0.5781911, 0.52618086, 0.52618086, left, 1, 4, 2, 4.jpg, 2.jpg, 1.1628590000036638, 1, 0.650015763, 0.5781911, 0.386636695, 0.52618086,1
