subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
31, practice, 1, vibration during choice, 1, 3, 4, 7.jpg, 8.jpg, 0.584847675, 0.302670058, 0.584847675, right, 2, 3, 4, 7.jpg, 8.jpg, 1.0710158000001684, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,1
31, practice, 1, vibration during choice, 2, 3, 2, 7.jpg, 6.jpg, 0.582595424, 0.355471562, 0.582595424, right, 2, 3, 2, 7.jpg, 6.jpg, 0.6572816999978386, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,1
31, practice, 1, vibration during choice, 3, 2, 1, 6.jpg, 5.jpg, 0.3490424, 0.206677553, 0.3490424, right, 2, 2, 1, 6.jpg, 5.jpg, 1.8230942000518553, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,1
31, practice, 1, vibration during choice, 4, 2, 3, 6.jpg, 7.jpg, 0.358181966, 0.569745321, 0.358181966, right, 2, 2, 3, 6.jpg, 7.jpg, 0.4829499999759719, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,1
31, practice, 1, vibration during choice, 5, 4, 2, 8.jpg, 6.jpg, 0.302042001, 0.364707579, 0.364707579, left, 1, 2, 4, 6.jpg, 8.jpg, 0.6726172000053339, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,1
31, test, 1, vibration during choice, 11, 4, 1, 8.jpg, 5.jpg, 0.378430477, 0.272116099, 0.272116099, left, 1, 1, 4, 5.jpg, 8.jpg, 1.0956166999530979, 2, 0.272116099, 0.489357893, 0.494989907, 0.378430477,0,
31, test, 1, vibration during choice, 12, 1, 4, 5.jpg, 8.jpg, 0.234286576, 0.406276663, 0.406276663, left, 1, 4, 1, 8.jpg, 5.jpg, 0.6263010999537073, 2, 0.234286576, 0.484630844, 0.446302549, 0.406276663,1
31, test, 1, vibration during choice, 13, 1, 2, 5.jpg, 6.jpg, 0.209829698, 0.493007884, 0.493007884, left, 1, 2, 1, 6.jpg, 5.jpg, 0.6221951000043191, 2, 0.209829698, 0.493007884, 0.441292304, 0.408056555,1
31, test, 1, vibration during choice, 14, 4, 2, 8.jpg, 6.jpg, 0.411853134, 0.496165246, 0.496165246, left, 1, 2, 4, 6.jpg, 8.jpg, 1.0708451000391506, 2, 0.194746258, 0.496165246, 0.424090899, 0.411853134,0,
31, test, 1, vibration during choice, 15, 1, 3, 5.jpg, 7.jpg, 0.254919143, 0.410741903, 0.410741903, left, 1, 3, 1, 7.jpg, 5.jpg, 1.0976934999926016, 2, 0.254919143, 0.498060855, 0.410741903, 0.425420016,0,
31, test, 1, vibration during choice, 16, 3, 1, 7.jpg, 5.jpg, 0.384469806, 0.268446939, 0.268446939, left, 1, 1, 3, 5.jpg, 7.jpg, 2.5855241999961436, 2, 0.268446939, 0.473753497, 0.384469806, 0.434571537,1
31, test, 1, vibration during choice, 17, 3, 2, 7.jpg, 6.jpg, 0.397409959, 0.427927548, 0.427927548, left, 1, 2, 3, 6.jpg, 7.jpg, 0.8850746999960393, 2, 0.260713561, 0.427927548, 0.397409959, 0.467037886,0,
31, test, 1, vibration during choice, 18, 2, 3, 6.jpg, 7.jpg, 0.42862063, 0.380302803, 0.42862063, right, 2, 2, 3, 6.jpg, 7.jpg, 0.49212479998823255, 2, 0.273570125, 0.42862063, 0.380302803, 0.458160423,0,
31, test, 1, vibration during choice, 19, 1, 3, 5.jpg, 7.jpg, 0.269452755, 0.39026973, 0.39026973, left, 1, 3, 1, 7.jpg, 5.jpg, 0.6036485999939032, 2, 0.269452755, 0.435371131, 0.39026973, 0.413401572,0,
31, test, 1, vibration during choice, 20, 1, 4, 5.jpg, 8.jpg, 0.268741649, 0.410963982, 0.410963982, left, 1, 4, 1, 8.jpg, 5.jpg, 1.3302118999999948, 2, 0.268741649, 0.425551488, 0.408454439, 0.410963982,0,
31, test, 1, vibration during choice, 21, 4, 2, 8.jpg, 6.jpg, 0.423231262, 0.44190032, 0.44190032, left, 1, 2, 4, 6.jpg, 8.jpg, 0.6514211999601685, 2, 0.289598518, 0.44190032, 0.404768464, 0.423231262,1
31, test, 1, vibration during choice, 22, 2, 4, 6.jpg, 8.jpg, 0.419525056, 0.389718337, 0.419525056, right, 2, 2, 4, 6.jpg, 8.jpg, 1.1768942999769934, 2, 0.299460569, 0.419525056, 0.422610309, 0.389718337,1
31, test, 1, vibration during choice, 23, 1, 2, 5.jpg, 6.jpg, 0.275422902, 0.397611772, 0.397611772, left, 1, 2, 1, 6.jpg, 5.jpg, 0.6040480000083335, 2, 0.275422902, 0.397611772, 0.408863932, 0.39059245,1
31, test, 1, vibration during choice, 24, 3, 1, 7.jpg, 5.jpg, 0.405854252, 0.266650787, 0.405854252, right, 2, 3, 1, 7.jpg, 5.jpg, 2.542336099955719, 2, 0.266650787, 0.379139537, 0.405854252, 0.398445672,1
31, test, 1, vibration during choice, 25, 2, 3, 6.jpg, 7.jpg, 0.383103254, 0.425425396, 0.425425396, left, 1, 3, 2, 7.jpg, 6.jpg, 0.6171478999895044, 2, 0.254259812, 0.383103254, 0.425425396, 0.3844496,0,
31, test, 1, vibration during choice, 26, 3, 1, 7.jpg, 5.jpg, 0.44409494, 0.251503025, 0.251503025, left, 1, 1, 3, 5.jpg, 7.jpg, 1.0589922000071965, 2, 0.251503025, 0.426705428, 0.44409494, 0.389570929,0,
31, test, 1, vibration during choice, 27, 1, 4, 5.jpg, 8.jpg, 0.260664603, 0.351861927, 0.351861927, left, 1, 4, 1, 8.jpg, 5.jpg, 0.8877879999927245, 2, 0.260664603, 0.434578853, 0.476699219, 0.351861927,0,
31, test, 1, vibration during choice, 28, 2, 4, 6.jpg, 8.jpg, 0.456535155, 0.358204472, 0.456535155, right, 2, 2, 4, 6.jpg, 8.jpg, 1.7133487000246532, 2, 0.254900351, 0.456535155, 0.471375184, 0.358204472,1
31, test, 1, vibration during choice, 29, 4, 2, 8.jpg, 6.jpg, 0.360838495, 0.431125609, 0.431125609, left, 1, 2, 4, 6.jpg, 8.jpg, 0.46624880004674196, 2, 0.270226286, 0.431125609, 0.45401501, 0.360838495,1
31, test, 1, vibration during choice, 30, 4, 1, 8.jpg, 5.jpg, 0.36725969, 0.231605059, 0.36725969, right, 2, 4, 1, 8.jpg, 5.jpg, 0.8869511000229977, 2, 0.231605059, 0.434793002, 0.441888062, 0.36725969,1
31, test, 1, vibration during choice, 31, 2, 1, 6.jpg, 5.jpg, 0.473135831, 0.233739069, 0.473135831, right, 2, 2, 1, 6.jpg, 5.jpg, 0.820200800022576, 2, 0.233739069, 0.473135831, 0.456731037, 0.401609609,0,
31, test, 1, vibration during choice, 32, 1, 3, 5.jpg, 7.jpg, 0.24432205, 0.406064085, 0.406064085, left, 1, 3, 1, 7.jpg, 5.jpg, 0.7433730000047944, 2, 0.24432205, 0.452508743, 0.406064085, 0.393803515,1
31, test, 1, vibration during choice, 33, 2, 3, 6.jpg, 7.jpg, 0.458621481, 0.401876712, 0.401876712, left, 1, 3, 2, 7.jpg, 6.jpg, 0.4438850000151433, 2, 0.193554899, 0.458621481, 0.401876712, 0.402704902,0,
31, test, 1, vibration during choice, 34, 4, 2, 8.jpg, 6.jpg, 0.416668377, 0.43001655, 0.43001655, left, 1, 2, 4, 6.jpg, 8.jpg, 0.48229189997073263, 2, 0.204964705, 0.43001655, 0.409321444, 0.416668377,0,
31, test, 1, vibration during choice, 35, 3, 4, 7.jpg, 8.jpg, 0.424862287, 0.419699964, 0.424862287, right, 2, 3, 4, 7.jpg, 8.jpg, 0.5211062000016682, 2, 0.22048214, 0.429045935, 0.424862287, 0.419699964,1
31, test, 1, vibration during choice, 36, 1, 3, 5.jpg, 7.jpg, 0.211101934, 0.423948221, 0.423948221, left, 1, 3, 1, 7.jpg, 5.jpg, 0.38826200005132705, 2, 0.211101934, 0.447650766, 0.423948221, 0.428911523,1
31, test, 1, vibration during choice, 37, 1, 4, 5.jpg, 8.jpg, 0.219326053, 0.39910528, 0.219326053, right, 2, 1, 4, 5.jpg, 8.jpg, 1.9663000000291504, 2, 0.219326053, 0.456165741, 0.43257228, 0.39910528,0,
31, test, 1, vibration during choice, 38, 1, 4, 5.jpg, 8.jpg, 0.221341547, 0.390289699, 0.390289699, left, 1, 4, 1, 8.jpg, 5.jpg, 1.1430191000108607, 2, 0.221341547, 0.433155402, 0.4363313, 0.390289699,0,
31, test, 1, vibration during choice, 39, 1, 3, 5.jpg, 7.jpg, 0.214118114, 0.408906602, 0.214118114, right, 2, 1, 3, 5.jpg, 7.jpg, 1.2501280999858864, 2, 0.214118114, 0.447660961, 0.408906602, 0.411267062,0,
31, test, 1, vibration during choice, 40, 2, 1, 6.jpg, 5.jpg, 0.447456341, 0.217505069, 0.447456341, right, 2, 2, 1, 6.jpg, 5.jpg, 0.9101569000049494, 2, 0.217505069, 0.447456341, 0.40122215, 0.401024283,0,
31, test, 1, vibration during choice, 41, 3, 2, 7.jpg, 6.jpg, 0.382054645, 0.458162882, 0.458162882, left, 1, 2, 3, 6.jpg, 7.jpg, 1.4144371000002138, 2, 0.249081937, 0.458162882, 0.382054645, 0.370374616,0,
31, test, 1, vibration during choice, 42, 3, 4, 7.jpg, 8.jpg, 0.383924023, 0.368787043, 0.368787043, left, 1, 4, 3, 8.jpg, 7.jpg, 0.5339191999519244, 2, 0.255981224, 0.480978505, 0.383924023, 0.368787043,0,
31, test, 1, vibration during choice, 43, 2, 4, 6.jpg, 8.jpg, 0.511556199, 0.38383929, 0.511556199, right, 2, 2, 4, 6.jpg, 8.jpg, 0.3825285999919288, 2, 0.288213763, 0.511556199, 0.401205729, 0.38383929,0,
31, test, 1, vibration during choice, 44, 1, 4, 5.jpg, 8.jpg, 0.294374293, 0.362927966, 0.362927966, left, 1, 4, 1, 8.jpg, 5.jpg, 0.4663159000338055, 2, 0.294374293, 0.530811847, 0.350203513, 0.362927966,0,
31, test, 1, vibration during choice, 45, 2, 4, 6.jpg, 8.jpg, 0.512913286, 0.367033206, 0.512913286, right, 2, 2, 4, 6.jpg, 8.jpg, 0.6273483000113629, 2, 0.308994906, 0.512913286, 0.336134109, 0.367033206,1
31, test, 1, vibration during choice, 46, 4, 2, 8.jpg, 6.jpg, 0.368488345, 0.533187647, 0.533187647, left, 1, 2, 4, 6.jpg, 8.jpg, 0.3503855000017211, 2, 0.289973458, 0.533187647, 0.325220477, 0.368488345,1
31, test, 1, vibration during choice, 47, 3, 4, 7.jpg, 8.jpg, 0.357892701, 0.34679011, 0.357892701, right, 2, 3, 4, 7.jpg, 8.jpg, 0.9096760000102222, 2, 0.29306391, 0.537872242, 0.357892701, 0.34679011,0,
31, test, 1, vibration during choice, 48, 4, 1, 8.jpg, 5.jpg, 0.356952705, 0.292135198, 0.356952705, right, 2, 4, 1, 8.jpg, 5.jpg, 1.412116400024388, 2, 0.292135198, 0.523160461, 0.408168742, 0.356952705,1
31, test, 1, vibration during choice, 49, 2, 1, 6.jpg, 5.jpg, 0.527646571, 0.293886334, 0.527646571, right, 2, 2, 1, 6.jpg, 5.jpg, 0.7873691999702714, 2, 0.293886334, 0.527646571, 0.394241012, 0.356189797,1
31, test, 1, vibration during choice, 50, 2, 1, 6.jpg, 5.jpg, 0.548355336, 0.304272396, 0.548355336, right, 2, 2, 1, 6.jpg, 5.jpg, 0.6637441000202671, 2, 0.304272396, 0.548355336, 0.386662209, 0.348042517,1
31, practice, 2, vibration off, 1, 1, 4, 9.jpg, 12.jpg, 0.167787674, 0.302670058, 0.302670058, left, 1, 4, 1, 12.jpg, 9.jpg, 0.5421932000317611, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
31, practice, 2, vibration off, 2, 4, 2, 12.jpg, 10.jpg, 0.290755999, 0.355471562, 0.290755999, right, 2, 4, 2, 12.jpg, 10.jpg, 0.6950497000361793, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,1
31, practice, 2, vibration off, 3, 4, 3, 12.jpg, 11.jpg, 0.275426328, 0.578794293, 0.275426328, right, 2, 4, 3, 12.jpg, 11.jpg, 0.540296099963598, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
31, practice, 2, vibration off, 4, 1, 4, 9.jpg, 12.jpg, 0.216551625, 0.268568422, 0.268568422, left, 1, 4, 1, 12.jpg, 9.jpg, 1.4282990000210702, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
31, practice, 2, vibration off, 5, 3, 4, 11.jpg, 12.jpg, 0.582527891, 0.302042001, 0.582527891, right, 2, 3, 4, 11.jpg, 12.jpg, 0.5182416999596171, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,1
31, test, 2, vibration off, 1, 4, 1, 12.jpg, 9.jpg, 0.302670058, 0.167787674, 0.302670058, right, 2, 4, 1, 12.jpg, 9.jpg, 0.5923375000129454, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
31, test, 2, vibration off, 2, 4, 2, 12.jpg, 10.jpg, 0.290755999, 0.355471562, 0.290755999, right, 2, 4, 2, 12.jpg, 10.jpg, 1.642219700035639, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,1
31, test, 2, vibration off, 3, 3, 2, 11.jpg, 10.jpg, 0.578794293, 0.3490424, 0.578794293, right, 2, 3, 2, 11.jpg, 10.jpg, 1.3629599999985658, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
31, test, 2, vibration off, 4, 4, 1, 12.jpg, 9.jpg, 0.268568422, 0.216551625, 0.268568422, right, 2, 4, 1, 12.jpg, 9.jpg, 1.7793158999993466, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
31, test, 2, vibration off, 5, 3, 1, 11.jpg, 9.jpg, 0.582527891, 0.21991786, 0.582527891, right, 2, 3, 1, 11.jpg, 9.jpg, 0.4600178000400774, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
31, test, 2, vibration off, 6, 3, 2, 11.jpg, 10.jpg, 0.587455063, 0.3895513, 0.3895513, left, 1, 2, 3, 10.jpg, 11.jpg, 0.5717856000410393, 2, 0.209090036, 0.3895513, 0.587455063, 0.336540119,1
31, test, 2, vibration off, 7, 3, 2, 11.jpg, 10.jpg, 0.582464681, 0.39060737, 0.39060737, left, 1, 2, 3, 10.jpg, 11.jpg, 1.0562572000198998, 2, 0.215508938, 0.39060737, 0.582464681, 0.363378709,0,
31, test, 2, vibration off, 8, 3, 1, 11.jpg, 9.jpg, 0.545053358, 0.219868403, 0.219868403, left, 1, 1, 3, 9.jpg, 11.jpg, 1.2382661000010557, 2, 0.219868403, 0.430440014, 0.545053358, 0.369794555,0,
31, test, 2, vibration off, 9, 1, 3, 9.jpg, 11.jpg, 0.223820368, 0.530883085, 0.530883085, left, 1, 3, 1, 11.jpg, 9.jpg, 0.37454469996737316, 2, 0.223820368, 0.4539861, 0.530883085, 0.365747455,1
31, test, 2, vibration off, 10, 4, 2, 12.jpg, 10.jpg, 0.36426522, 0.485995524, 0.36426522, right, 2, 4, 2, 12.jpg, 10.jpg, 1.3489191999542527, 2, 0.25320591, 0.485995524, 0.507816291, 0.36426522,1
31, test, 2, vibration off, 11, 2, 3, 10.jpg, 11.jpg, 0.489357893, 0.494989907, 0.494989907, left, 1, 3, 2, 11.jpg, 10.jpg, 0.8179889000020921, 2, 0.272116099, 0.489357893, 0.494989907, 0.378430477,0,
31, test, 2, vibration off, 12, 3, 4, 11.jpg, 12.jpg, 0.446302549, 0.406276663, 0.406276663, left, 1, 4, 3, 12.jpg, 11.jpg, 0.9883107999921776, 2, 0.234286576, 0.484630844, 0.446302549, 0.406276663,0,
31, test, 2, vibration off, 13, 2, 1, 10.jpg, 9.jpg, 0.493007884, 0.209829698, 0.493007884, right, 2, 2, 1, 10.jpg, 9.jpg, 1.6805788000347093, 2, 0.209829698, 0.493007884, 0.441292304, 0.408056555,0,
31, test, 2, vibration off, 14, 2, 1, 10.jpg, 9.jpg, 0.496165246, 0.194746258, 0.194746258, left, 1, 1, 2, 9.jpg, 10.jpg, 0.7990871000220068, 2, 0.194746258, 0.496165246, 0.424090899, 0.411853134,0,
31, test, 2, vibration off, 15, 1, 3, 9.jpg, 11.jpg, 0.254919143, 0.410741903, 0.410741903, left, 1, 3, 1, 11.jpg, 9.jpg, 0.7389274000306614, 2, 0.254919143, 0.498060855, 0.410741903, 0.425420016,1
31, test, 2, vibration off, 16, 2, 4, 10.jpg, 12.jpg, 0.473753497, 0.434571537, 0.434571537, left, 1, 4, 2, 12.jpg, 10.jpg, 2.3250461999559775, 2, 0.268446939, 0.473753497, 0.384469806, 0.434571537,1
31, test, 2, vibration off, 17, 3, 2, 11.jpg, 10.jpg, 0.397409959, 0.427927548, 0.397409959, right, 2, 3, 2, 11.jpg, 10.jpg, 0.9956665000063367, 2, 0.260713561, 0.427927548, 0.397409959, 0.467037886,0,
31, test, 2, vibration off, 18, 1, 3, 9.jpg, 11.jpg, 0.273570125, 0.380302803, 0.380302803, left, 1, 3, 1, 11.jpg, 9.jpg, 0.4875848999945447, 2, 0.273570125, 0.42862063, 0.380302803, 0.458160423,0,
31, test, 2, vibration off, 19, 3, 4, 11.jpg, 12.jpg, 0.39026973, 0.413401572, 0.413401572, left, 1, 4, 3, 12.jpg, 11.jpg, 1.104543499997817, 2, 0.269452755, 0.435371131, 0.39026973, 0.413401572,1
31, test, 2, vibration off, 20, 2, 3, 10.jpg, 11.jpg, 0.425551488, 0.408454439, 0.425551488, right, 2, 2, 3, 10.jpg, 11.jpg, 2.0356384000042453, 2, 0.268741649, 0.425551488, 0.408454439, 0.410963982,0,
31, test, 2, vibration off, 21, 4, 2, 12.jpg, 10.jpg, 0.423231262, 0.44190032, 0.423231262, right, 2, 4, 2, 12.jpg, 10.jpg, 0.7615279000019655, 2, 0.289598518, 0.44190032, 0.404768464, 0.423231262,1
31, test, 2, vibration off, 22, 2, 3, 10.jpg, 11.jpg, 0.419525056, 0.422610309, 0.422610309, left, 1, 3, 2, 11.jpg, 10.jpg, 0.672651799977757, 2, 0.299460569, 0.419525056, 0.422610309, 0.389718337,1
31, test, 2, vibration off, 23, 3, 4, 11.jpg, 12.jpg, 0.408863932, 0.39059245, 0.408863932, right, 2, 3, 4, 11.jpg, 12.jpg, 0.45156080002197996, 2, 0.275422902, 0.397611772, 0.408863932, 0.39059245,1
31, test, 2, vibration off, 24, 4, 3, 12.jpg, 11.jpg, 0.398445672, 0.405854252, 0.405854252, left, 1, 3, 4, 11.jpg, 12.jpg, 0.47981579997576773, 2, 0.266650787, 0.379139537, 0.405854252, 0.398445672,0,
31, test, 2, vibration off, 25, 3, 1, 11.jpg, 9.jpg, 0.425425396, 0.254259812, 0.254259812, left, 1, 1, 3, 9.jpg, 11.jpg, 0.8826632999698631, 2, 0.254259812, 0.383103254, 0.425425396, 0.3844496,0,
31, test, 2, vibration off, 26, 3, 4, 11.jpg, 12.jpg, 0.44409494, 0.389570929, 0.389570929, left, 1, 4, 3, 12.jpg, 11.jpg, 1.055926900007762, 2, 0.251503025, 0.426705428, 0.44409494, 0.389570929,0,
31, test, 2, vibration off, 27, 3, 1, 11.jpg, 9.jpg, 0.476699219, 0.260664603, 0.260664603, left, 1, 1, 3, 9.jpg, 11.jpg, 1.064894400013145, 2, 0.260664603, 0.434578853, 0.476699219, 0.351861927,0,
31, test, 2, vibration off, 28, 3, 4, 11.jpg, 12.jpg, 0.471375184, 0.358204472, 0.471375184, right, 2, 3, 4, 11.jpg, 12.jpg, 0.7954199999803677, 2, 0.254900351, 0.456535155, 0.471375184, 0.358204472,1
31, test, 2, vibration off, 29, 1, 2, 9.jpg, 10.jpg, 0.270226286, 0.431125609, 0.431125609, left, 1, 2, 1, 10.jpg, 9.jpg, 1.708944399957545, 2, 0.270226286, 0.431125609, 0.45401501, 0.360838495,0,
31, test, 2, vibration off, 30, 1, 4, 9.jpg, 12.jpg, 0.231605059, 0.36725969, 0.231605059, right, 2, 1, 4, 9.jpg, 12.jpg, 1.0883799000293948, 2, 0.231605059, 0.434793002, 0.441888062, 0.36725969,0,
31, test, 2, vibration off, 31, 2, 4, 10.jpg, 12.jpg, 0.473135831, 0.401609609, 0.401609609, left, 1, 4, 2, 12.jpg, 10.jpg, 0.6931688000331633, 2, 0.233739069, 0.473135831, 0.456731037, 0.401609609,0,
31, test, 2, vibration off, 32, 2, 4, 10.jpg, 12.jpg, 0.452508743, 0.393803515, 0.393803515, left, 1, 4, 2, 12.jpg, 10.jpg, 0.5791793999960646, 2, 0.24432205, 0.452508743, 0.406064085, 0.393803515,0,
31, test, 2, vibration off, 33, 1, 2, 9.jpg, 10.jpg, 0.193554899, 0.458621481, 0.193554899, right, 2, 1, 2, 9.jpg, 10.jpg, 0.43195930001093075, 2, 0.193554899, 0.458621481, 0.401876712, 0.402704902,0,
31, test, 2, vibration off, 34, 2, 3, 10.jpg, 11.jpg, 0.43001655, 0.409321444, 0.409321444, left, 1, 3, 2, 11.jpg, 10.jpg, 0.41997980000451207, 2, 0.204964705, 0.43001655, 0.409321444, 0.416668377,0,
31, test, 2, vibration off, 35, 4, 1, 12.jpg, 9.jpg, 0.419699964, 0.22048214, 0.419699964, right, 2, 4, 1, 12.jpg, 9.jpg, 1.6508697000099346, 2, 0.22048214, 0.429045935, 0.424862287, 0.419699964,0,
31, test, 2, vibration off, 36, 3, 1, 11.jpg, 9.jpg, 0.423948221, 0.211101934, 0.423948221, right, 2, 3, 1, 11.jpg, 9.jpg, 0.7508841000380926, 2, 0.211101934, 0.447650766, 0.423948221, 0.428911523,0,
31, test, 2, vibration off, 37, 4, 3, 12.jpg, 11.jpg, 0.39910528, 0.43257228, 0.43257228, left, 1, 3, 4, 11.jpg, 12.jpg, 0.5130612999782898, 2, 0.219326053, 0.456165741, 0.43257228, 0.39910528,0,
31, test, 2, vibration off, 38, 3, 4, 11.jpg, 12.jpg, 0.4363313, 0.390289699, 0.4363313, right, 2, 3, 4, 11.jpg, 12.jpg, 0.3071597999660298, 2, 0.221341547, 0.433155402, 0.4363313, 0.390289699,1
31, test, 2, vibration off, 39, 2, 3, 10.jpg, 11.jpg, 0.447660961, 0.408906602, 0.408906602, left, 1, 3, 2, 11.jpg, 10.jpg, 0.4807386999600567, 2, 0.214118114, 0.447660961, 0.408906602, 0.411267062,1
31, test, 2, vibration off, 40, 3, 1, 11.jpg, 9.jpg, 0.40122215, 0.217505069, 0.40122215, right, 2, 3, 1, 11.jpg, 9.jpg, 0.4544695000513457, 2, 0.217505069, 0.447456341, 0.40122215, 0.401024283,0,
31, test, 2, vibration off, 41, 4, 3, 12.jpg, 11.jpg, 0.370374616, 0.382054645, 0.382054645, left, 1, 3, 4, 11.jpg, 12.jpg, 0.30637980002211407, 2, 0.249081937, 0.458162882, 0.382054645, 0.370374616,0,
31, test, 2, vibration off, 42, 1, 3, 9.jpg, 11.jpg, 0.255981224, 0.383924023, 0.383924023, left, 1, 3, 1, 11.jpg, 9.jpg, 0.4275119000230916, 2, 0.255981224, 0.480978505, 0.383924023, 0.368787043,0,
31, test, 2, vibration off, 43, 3, 1, 11.jpg, 9.jpg, 0.401205729, 0.288213763, 0.401205729, right, 2, 3, 1, 11.jpg, 9.jpg, 2.370000584051013e-05, 2, 0.288213763, 0.511556199, 0.401205729, 0.38383929,0,
31, test, 2, vibration off, 44, 1, 2, 9.jpg, 10.jpg, 0.294374293, 0.530811847, 0.530811847, left, 1, 2, 1, 10.jpg, 9.jpg, 0.7561755999922752, 2, 0.294374293, 0.530811847, 0.350203513, 0.362927966,1
