subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
20, practice, 1, vibration during outcome, 1, 4, 1, 8.jpg, 5.jpg, 0.466504194, 0.511076546, 0.511076546, left, 1, 1, 4, 5.jpg, 8.jpg, 2.493712300027255, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
20, practice, 1, vibration during outcome, 2, 4, 1, 8.jpg, 5.jpg, 0.47234587, 0.517796443, 0.47234587, right, 2, 4, 1, 8.jpg, 5.jpg, 1.9746094000001904, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
20, practice, 1, vibration during outcome, 3, 1, 2, 5.jpg, 6.jpg, 0.498939688, 0.626315633, 0.626315633, left, 1, 2, 1, 6.jpg, 5.jpg, 1.6331092000182252, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
20, practice, 1, vibration during outcome, 4, 2, 3, 6.jpg, 7.jpg, 0.609226527, 0.371343772, 0.609226527, right, 2, 2, 3, 6.jpg, 7.jpg, 1.6877498000103515, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
20, practice, 1, vibration during outcome, 5, 2, 3, 6.jpg, 7.jpg, 0.620106582, 0.35386843, 0.35386843, left, 1, 3, 2, 7.jpg, 6.jpg, 1.7201622999855317, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
20, test, 1, vibration during outcome, 1, 1, 4, 5.jpg, 8.jpg, 0.511076546, 0.466504194, 0.511076546, right, 2, 1, 4, 5.jpg, 8.jpg, 1.8318179000052623, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
20, test, 1, vibration during outcome, 2, 4, 2, 8.jpg, 6.jpg, 0.47234587, 0.631199867, 0.631199867, left, 1, 2, 4, 6.jpg, 8.jpg, 1.8017797000065912, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
20, test, 1, vibration during outcome, 3, 4, 1, 8.jpg, 5.jpg, 0.491193418, 0.498939688, 0.498939688, left, 1, 1, 4, 5.jpg, 8.jpg, 1.4897263000020757, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
20, test, 1, vibration during outcome, 4, 4, 3, 8.jpg, 7.jpg, 0.486122834, 0.371343772, 0.371343772, left, 1, 3, 4, 7.jpg, 8.jpg, 1.1001655000145547, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
20, test, 1, vibration during outcome, 5, 3, 1, 7.jpg, 5.jpg, 0.35386843, 0.472267853, 0.472267853, left, 1, 1, 3, 5.jpg, 7.jpg, 3.3764789999986533, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
20, test, 1, vibration during outcome, 6, 2, 4, 6.jpg, 8.jpg, 0.609411022, 0.444784776, 0.609411022, right, 2, 2, 4, 6.jpg, 8.jpg, 1.9076585000148043, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,1
20, test, 1, vibration during outcome, 7, 2, 4, 6.jpg, 8.jpg, 0.661106815, 0.459669582, 0.661106815, right, 2, 2, 4, 6.jpg, 8.jpg, 0.837621599988779, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,0,
20, test, 1, vibration during outcome, 8, 3, 2, 7.jpg, 6.jpg, 0.385479761, 0.661043011, 0.385479761, right, 2, 3, 2, 7.jpg, 6.jpg, 1.9558278000040445, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,1
20, test, 1, vibration during outcome, 9, 3, 2, 7.jpg, 6.jpg, 0.38403906, 0.617130773, 0.617130773, left, 1, 2, 3, 6.jpg, 7.jpg, 1.3416649000137113, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,0,
20, test, 1, vibration during outcome, 10, 2, 1, 6.jpg, 5.jpg, 0.61305354, 0.538742055, 0.538742055, left, 1, 1, 2, 5.jpg, 6.jpg, 3.4434805000200868, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,1
20, test, 1, vibration during outcome, 11, 1, 4, 5.jpg, 8.jpg, 0.576408806, 0.442060048, 0.576408806, right, 2, 1, 4, 5.jpg, 8.jpg, 1.5429062999901362, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,0,
20, test, 1, vibration during outcome, 12, 2, 3, 6.jpg, 7.jpg, 0.6084257, 0.368726719, 0.6084257, right, 2, 2, 3, 6.jpg, 7.jpg, 2.28178749998915, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,0,
20, test, 1, vibration during outcome, 13, 4, 1, 8.jpg, 5.jpg, 0.451621205, 0.578706679, 0.451621205, right, 2, 4, 1, 8.jpg, 5.jpg, 1.413380399986636, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,1
20, test, 1, vibration during outcome, 14, 4, 1, 8.jpg, 5.jpg, 0.453322749, 0.542007718, 0.542007718, left, 1, 1, 4, 5.jpg, 8.jpg, 1.1462276999955066, 1, 0.542007718, 0.603047222, 0.38842331, 0.453322749,0,
20, test, 1, vibration during outcome, 15, 3, 4, 7.jpg, 8.jpg, 0.398928367, 0.449059956, 0.398928367, right, 2, 3, 4, 7.jpg, 8.jpg, 1.3402544000127818, 1, 0.51169699, 0.59667375, 0.398928367, 0.449059956,0,
20, test, 1, vibration during outcome, 16, 2, 4, 6.jpg, 8.jpg, 0.577589974, 0.445080478, 0.445080478, left, 1, 4, 2, 8.jpg, 6.jpg, 1.002476099994965, 1, 0.513158928, 0.577589974, 0.371810296, 0.445080478,0,
20, test, 1, vibration during outcome, 17, 2, 3, 6.jpg, 7.jpg, 0.585694186, 0.379887863, 0.379887863, left, 1, 3, 2, 7.jpg, 6.jpg, 1.7419278000015765, 1, 0.513426935, 0.585694186, 0.379887863, 0.422775713,0,
20, test, 1, vibration during outcome, 18, 2, 1, 6.jpg, 5.jpg, 0.54789599, 0.505704724, 0.505704724, left, 1, 1, 2, 5.jpg, 6.jpg, 1.2544062999950256, 1, 0.505704724, 0.54789599, 0.373664559, 0.418810463,0,
20, test, 1, vibration during outcome, 19, 3, 4, 7.jpg, 8.jpg, 0.369915918, 0.404711898, 0.369915918, right, 2, 3, 4, 7.jpg, 8.jpg, 1.4605950000113808, 1, 0.504573157, 0.582335652, 0.369915918, 0.404711898,1
20, test, 1, vibration during outcome, 20, 3, 2, 7.jpg, 6.jpg, 0.34718102, 0.588279021, 0.34718102, right, 2, 3, 2, 7.jpg, 6.jpg, 1.2342525999993086, 1, 0.511492418, 0.588279021, 0.34718102, 0.429775493,0,
20, test, 1, vibration during outcome, 21, 3, 1, 7.jpg, 5.jpg, 0.365459609, 0.512951285, 0.365459609, right, 2, 3, 1, 7.jpg, 5.jpg, 1.2979899999918416, 1, 0.512951285, 0.553509108, 0.365459609, 0.420212923,1
20, test, 1, vibration during outcome, 22, 3, 1, 7.jpg, 5.jpg, 0.364821817, 0.539572991, 0.539572991, left, 1, 1, 3, 5.jpg, 7.jpg, 1.130125900002895, 1, 0.539572991, 0.552815737, 0.364821817, 0.410726764,1
20, test, 1, vibration during outcome, 23, 1, 4, 5.jpg, 8.jpg, 0.56095771, 0.376882621, 0.56095771, right, 2, 1, 4, 5.jpg, 8.jpg, 1.8971277000091504, 1, 0.56095771, 0.535255398, 0.373035803, 0.376882621,0,
20, test, 1, vibration during outcome, 24, 1, 2, 5.jpg, 6.jpg, 0.575401102, 0.524393705, 0.575401102, right, 2, 1, 2, 5.jpg, 6.jpg, 1.2708789000171237, 1, 0.575401102, 0.524393705, 0.364677663, 0.358107826,1
20, test, 1, vibration during outcome, 25, 1, 2, 5.jpg, 6.jpg, 0.541014126, 0.532040408, 0.532040408, left, 1, 2, 1, 6.jpg, 5.jpg, 2.2063023000082467, 1, 0.541014126, 0.532040408, 0.39083719, 0.373729847,1
20, test, 1, vibration during outcome, 26, 3, 1, 7.jpg, 5.jpg, 0.371897574, 0.536918816, 0.536918816, left, 1, 1, 3, 5.jpg, 7.jpg, 1.6436446000006981, 1, 0.536918816, 0.511692898, 0.371897574, 0.398780507,0,
