subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
39, practice, 1, vibration during outcome, 1, 2, 4, 2.jpg, 4.jpg, 0.332201416, 0.302670058, 0.332201416, right, 2, 2, 4, 2.jpg, 4.jpg, 2.1123480000533164, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
39, practice, 1, vibration during outcome, 2, 2, 1, 2.jpg, 1.jpg, 0.355471562, 0.176264347, 0.355471562, right, 2, 2, 1, 2.jpg, 1.jpg, 1.3356245998293161, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,1
39, practice, 1, vibration during outcome, 3, 3, 2, 3.jpg, 2.jpg, 0.578794293, 0.3490424, 0.3490424, left, 1, 2, 3, 2.jpg, 3.jpg, 0.9917985000647604, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
39, practice, 1, vibration during outcome, 4, 3, 4, 3.jpg, 4.jpg, 0.569745321, 0.268568422, 0.569745321, right, 2, 3, 4, 3.jpg, 4.jpg, 0.6669392001349479, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,1
39, practice, 1, vibration during outcome, 5, 1, 4, 1.jpg, 4.jpg, 0.21991786, 0.302042001, 0.21991786, right, 2, 1, 4, 1.jpg, 4.jpg, 1.0191490000579506, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,1
39, test, 1, vibration during outcome, 1, 3, 1, 3.jpg, 1.jpg, 0.584847675, 0.167787674, 0.584847675, right, 2, 3, 1, 3.jpg, 1.jpg, 0.7394759000744671, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
39, test, 1, vibration during outcome, 2, 4, 2, 4.jpg, 2.jpg, 0.290755999, 0.355471562, 0.290755999, right, 2, 4, 2, 4.jpg, 2.jpg, 0.5850886998232454, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,0,
39, test, 1, vibration during outcome, 3, 1, 2, 1.jpg, 2.jpg, 0.206677553, 0.3490424, 0.3490424, left, 1, 2, 1, 2.jpg, 1.jpg, 0.5947210998274386, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
39, test, 1, vibration during outcome, 4, 1, 3, 1.jpg, 3.jpg, 0.216551625, 0.569745321, 0.216551625, right, 2, 1, 3, 1.jpg, 3.jpg, 1.3730446000117809, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
39, test, 1, vibration during outcome, 5, 2, 3, 2.jpg, 3.jpg, 0.364707579, 0.582527891, 0.582527891, left, 1, 3, 2, 3.jpg, 2.jpg, 0.7670776001177728, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,1
39, test, 1, vibration during outcome, 6, 1, 2, 1.jpg, 2.jpg, 0.209090036, 0.3895513, 0.3895513, left, 1, 2, 1, 2.jpg, 1.jpg, 0.8714466001838446, 2, 0.209090036, 0.3895513, 0.587455063, 0.336540119,0,
39, test, 1, vibration during outcome, 7, 2, 3, 2.jpg, 3.jpg, 0.39060737, 0.582464681, 0.582464681, left, 1, 3, 2, 3.jpg, 2.jpg, 0.8013110000174493, 2, 0.215508938, 0.39060737, 0.582464681, 0.363378709,0,
39, test, 1, vibration during outcome, 8, 1, 2, 1.jpg, 2.jpg, 0.219868403, 0.430440014, 0.430440014, left, 1, 2, 1, 2.jpg, 1.jpg, 1.6573528000153601, 2, 0.219868403, 0.430440014, 0.545053358, 0.369794555,0,
39, test, 1, vibration during outcome, 9, 4, 3, 4.jpg, 3.jpg, 0.365747455, 0.530883085, 0.530883085, left, 1, 3, 4, 3.jpg, 4.jpg, 0.578502300195396, 2, 0.223820368, 0.4539861, 0.530883085, 0.365747455,0,
39, test, 1, vibration during outcome, 10, 1, 3, 1.jpg, 3.jpg, 0.25320591, 0.507816291, 0.25320591, right, 2, 1, 3, 1.jpg, 3.jpg, 0.610539099900052, 2, 0.25320591, 0.485995524, 0.507816291, 0.36426522,0,
39, test, 1, vibration during outcome, 11, 3, 4, 3.jpg, 4.jpg, 0.494989907, 0.378430477, 0.378430477, left, 1, 4, 3, 4.jpg, 3.jpg, 0.9444330998230726, 2, 0.272116099, 0.489357893, 0.494989907, 0.378430477,0,
39, test, 1, vibration during outcome, 12, 4, 1, 4.jpg, 1.jpg, 0.406276663, 0.234286576, 0.234286576, left, 1, 1, 4, 1.jpg, 4.jpg, 0.4523531999439001, 2, 0.234286576, 0.484630844, 0.446302549, 0.406276663,0,
39, test, 1, vibration during outcome, 13, 4, 2, 4.jpg, 2.jpg, 0.408056555, 0.493007884, 0.493007884, left, 1, 2, 4, 2.jpg, 4.jpg, 0.4244260999839753, 2, 0.209829698, 0.493007884, 0.441292304, 0.408056555,1
39, test, 1, vibration during outcome, 14, 2, 3, 2.jpg, 3.jpg, 0.496165246, 0.424090899, 0.496165246, right, 2, 2, 3, 2.jpg, 3.jpg, 0.48245129990391433, 2, 0.194746258, 0.496165246, 0.424090899, 0.411853134,0,
39, test, 1, vibration during outcome, 15, 2, 4, 2.jpg, 4.jpg, 0.498060855, 0.425420016, 0.498060855, right, 2, 2, 4, 2.jpg, 4.jpg, 0.4203182999044657, 2, 0.254919143, 0.498060855, 0.410741903, 0.425420016,0,
39, test, 1, vibration during outcome, 16, 1, 4, 1.jpg, 4.jpg, 0.268446939, 0.434571537, 0.434571537, left, 1, 4, 1, 4.jpg, 1.jpg, 0.45491479989141226, 2, 0.268446939, 0.473753497, 0.384469806, 0.434571537,0,
39, test, 1, vibration during outcome, 17, 2, 1, 2.jpg, 1.jpg, 0.427927548, 0.260713561, 0.260713561, left, 1, 1, 2, 1.jpg, 2.jpg, 0.5133585000876337, 2, 0.260713561, 0.427927548, 0.397409959, 0.467037886,1
39, test, 1, vibration during outcome, 18, 2, 3, 2.jpg, 3.jpg, 0.42862063, 0.380302803, 0.380302803, left, 1, 3, 2, 3.jpg, 2.jpg, 0.512293400010094, 2, 0.273570125, 0.42862063, 0.380302803, 0.458160423,1
