subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
48, practice, 1, vibration during choice, 1, 3, 4, 7.jpg, 8.jpg, 0.413504079, 0.466504194, 0.466504194, left, 1, 4, 3, 8.jpg, 7.jpg, 1.778851700015366, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
48, practice, 1, vibration during choice, 2, 3, 2, 7.jpg, 6.jpg, 0.375335495, 0.631199867, 0.631199867, left, 1, 2, 3, 6.jpg, 7.jpg, 1.309890800039284, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,0,
48, practice, 1, vibration during choice, 3, 1, 4, 5.jpg, 8.jpg, 0.498939688, 0.491193418, 0.498939688, right, 2, 1, 4, 5.jpg, 8.jpg, 1.5250698999734595, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
48, practice, 1, vibration during choice, 4, 3, 1, 7.jpg, 5.jpg, 0.371343772, 0.498193315, 0.371343772, right, 2, 3, 1, 7.jpg, 5.jpg, 0.5550117999664508, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
48, practice, 1, vibration during choice, 5, 4, 1, 8.jpg, 5.jpg, 0.463675252, 0.472267853, 0.472267853, left, 1, 1, 4, 5.jpg, 8.jpg, 1.784044099971652, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,0,
48, test, 1, vibration during choice, 1, 3, 4, 7.jpg, 8.jpg, 0.413504079, 0.466504194, 0.413504079, right, 2, 3, 4, 7.jpg, 8.jpg, 1.2640506000025198, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
48, test, 1, vibration during choice, 2, 1, 2, 5.jpg, 6.jpg, 0.517796443, 0.631199867, 0.631199867, left, 1, 2, 1, 6.jpg, 5.jpg, 1.0035101000103168, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
48, test, 1, vibration during choice, 3, 1, 2, 5.jpg, 6.jpg, 0.498939688, 0.626315633, 0.626315633, left, 1, 2, 1, 6.jpg, 5.jpg, 0.5846091999555938, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
48, test, 1, vibration during choice, 4, 2, 4, 6.jpg, 8.jpg, 0.609226527, 0.486122834, 0.609226527, right, 2, 2, 4, 6.jpg, 8.jpg, 0.8015044999774545, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
48, test, 1, vibration during choice, 5, 4, 1, 8.jpg, 5.jpg, 0.463675252, 0.472267853, 0.472267853, left, 1, 1, 4, 5.jpg, 8.jpg, 1.5238217000151053, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
48, test, 1, vibration during choice, 6, 3, 2, 7.jpg, 6.jpg, 0.353156918, 0.609411022, 0.609411022, left, 1, 2, 3, 6.jpg, 7.jpg, 0.7884137000073679, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,1
