subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
19, practice, 1, vibration during choice, 1, 4, 3, 4.jpg, 3.jpg, 0.302670058, 0.584847675, 0.584847675, left, 1, 3, 4, 3.jpg, 4.jpg, 1.3083551000017906, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,1
19, practice, 2, vibration off, 3, 2, 3, 10.jpg, 11.jpg, 0.3490424, 0.578794293, 0.3490424, right, 2, 2, 3, 10.jpg, 11.jpg, 1.5910736000005272, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,1
19, practice, 2, vibration off, 4, 1, 4, 9.jpg, 12.jpg, 0.216551625, 0.268568422, 0.216551625, right, 2, 1, 4, 9.jpg, 12.jpg, 1.7469333999979426, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
19, practice, 2, vibration off, 5, 3, 2, 11.jpg, 10.jpg, 0.582527891, 0.364707579, 0.364707579, left, 1, 2, 3, 10.jpg, 11.jpg, 1.26760330000252, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,1
19, test, 2, vibration off, 1, 2, 3, 10.jpg, 11.jpg, 0.332201416, 0.584847675, 0.332201416, right, 2, 2, 3, 10.jpg, 11.jpg, 2.271827000004123, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
19, test, 2, vibration off, 2, 4, 2, 12.jpg, 10.jpg, 0.290755999, 0.355471562, 0.290755999, right, 2, 4, 2, 12.jpg, 10.jpg, 1.1490435999949113, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,0,
19, test, 2, vibration off, 3, 2, 4, 10.jpg, 12.jpg, 0.3490424, 0.275426328, 0.3490424, right, 2, 2, 4, 10.jpg, 12.jpg, 1.246806100003596, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
19, test, 2, vibration off, 4, 2, 1, 10.jpg, 9.jpg, 0.358181966, 0.216551625, 0.216551625, left, 1, 1, 2, 9.jpg, 10.jpg, 1.8949639999991632, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,0,
19, test, 2, vibration off, 5, 2, 3, 10.jpg, 11.jpg, 0.364707579, 0.582527891, 0.364707579, right, 2, 2, 3, 10.jpg, 11.jpg, 0.5231418000039412, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,1
19, test, 2, vibration off, 6, 3, 4, 11.jpg, 12.jpg, 0.587455063, 0.336540119, 0.336540119, left, 1, 4, 3, 12.jpg, 11.jpg, 1.4082956999991438, 2, 0.209090036, 0.3895513, 0.587455063, 0.336540119,0,
19, test, 2, vibration off, 7, 2, 4, 10.jpg, 12.jpg, 0.39060737, 0.363378709, 0.39060737, right, 2, 2, 4, 10.jpg, 12.jpg, 2.1468254000064917, 2, 0.215508938, 0.39060737, 0.582464681, 0.363378709,1
19, test, 2, vibration off, 8, 1, 2, 9.jpg, 10.jpg, 0.219868403, 0.430440014, 0.430440014, left, 1, 2, 1, 10.jpg, 9.jpg, 0.6753640000024461, 2, 0.219868403, 0.430440014, 0.545053358, 0.369794555,0,
19, test, 2, vibration off, 9, 3, 1, 11.jpg, 9.jpg, 0.530883085, 0.223820368, 0.530883085, right, 2, 3, 1, 11.jpg, 9.jpg, 1.1439039000033517, 2, 0.223820368, 0.4539861, 0.530883085, 0.365747455,1
19, test, 2, vibration off, 10, 4, 1, 12.jpg, 9.jpg, 0.36426522, 0.25320591, 0.25320591, left, 1, 1, 4, 9.jpg, 12.jpg, 1.1989290000055917, 2, 0.25320591, 0.485995524, 0.507816291, 0.36426522,0,
19, test, 2, vibration off, 11, 4, 1, 12.jpg, 9.jpg, 0.378430477, 0.272116099, 0.272116099, left, 1, 1, 4, 9.jpg, 12.jpg, 0.5988729999953648, 2, 0.272116099, 0.489357893, 0.494989907, 0.378430477,0,
19, test, 2, vibration off, 12, 1, 4, 9.jpg, 12.jpg, 0.234286576, 0.406276663, 0.406276663, left, 1, 4, 1, 12.jpg, 9.jpg, 1.251972600002773, 2, 0.234286576, 0.484630844, 0.446302549, 0.406276663,0,
19, test, 2, vibration off, 13, 2, 1, 10.jpg, 9.jpg, 0.493007884, 0.209829698, 0.209829698, left, 1, 1, 2, 9.jpg, 10.jpg, 1.8937320000040927, 2, 0.209829698, 0.493007884, 0.441292304, 0.408056555,0,
19, test, 2, vibration off, 14, 1, 4, 9.jpg, 12.jpg, 0.194746258, 0.411853134, 0.194746258, right, 2, 1, 4, 9.jpg, 12.jpg, 0.6544580000045244, 2, 0.194746258, 0.496165246, 0.424090899, 0.411853134,1
19, test, 2, vibration off, 15, 2, 1, 10.jpg, 9.jpg, 0.498060855, 0.254919143, 0.254919143, left, 1, 1, 2, 9.jpg, 10.jpg, 3.5332259999995586, 2, 0.254919143, 0.498060855, 0.410741903, 0.425420016,0,
19, test, 2, vibration off, 16, 2, 1, 10.jpg, 9.jpg, 0.473753497, 0.268446939, 0.473753497, right, 2, 2, 1, 10.jpg, 9.jpg, 0.739018499996746, 2, 0.268446939, 0.473753497, 0.384469806, 0.434571537,0,
19, test, 2, vibration off, 17, 2, 4, 10.jpg, 12.jpg, 0.427927548, 0.467037886, 0.467037886, left, 1, 4, 2, 12.jpg, 10.jpg, 0.8404836999980034, 2, 0.260713561, 0.427927548, 0.397409959, 0.467037886,0,
19, test, 2, vibration off, 18, 1, 2, 9.jpg, 10.jpg, 0.273570125, 0.42862063, 0.273570125, right, 2, 1, 2, 9.jpg, 10.jpg, 0.6064042999933008, 2, 0.273570125, 0.42862063, 0.380302803, 0.458160423,0,
19, test, 2, vibration off, 19, 3, 2, 11.jpg, 10.jpg, 0.39026973, 0.435371131, 0.39026973, right, 2, 3, 2, 11.jpg, 10.jpg, 0.775468700005149, 2, 0.269452755, 0.435371131, 0.39026973, 0.413401572,0,
19, test, 2, vibration off, 20, 2, 1, 10.jpg, 9.jpg, 0.425551488, 0.268741649, 0.425551488, right, 2, 2, 1, 10.jpg, 9.jpg, 1.288563800000702, 2, 0.268741649, 0.425551488, 0.408454439, 0.410963982,0,
19, test, 2, vibration off, 21, 3, 1, 11.jpg, 9.jpg, 0.404768464, 0.289598518, 0.404768464, right, 2, 3, 1, 11.jpg, 9.jpg, 1.5160653999992064, 2, 0.289598518, 0.44190032, 0.404768464, 0.423231262,0,
19, test, 2, vibration off, 22, 2, 3, 10.jpg, 11.jpg, 0.419525056, 0.422610309, 0.419525056, right, 2, 2, 3, 10.jpg, 11.jpg, 1.121917399999802, 2, 0.299460569, 0.419525056, 0.422610309, 0.389718337,1
19, test, 2, vibration off, 23, 1, 3, 9.jpg, 11.jpg, 0.275422902, 0.408863932, 0.408863932, left, 1, 3, 1, 11.jpg, 9.jpg, 0.7668290000001434, 2, 0.275422902, 0.397611772, 0.408863932, 0.39059245,1
19, test, 2, vibration off, 24, 3, 4, 11.jpg, 12.jpg, 0.405854252, 0.398445672, 0.405854252, right, 2, 3, 4, 11.jpg, 12.jpg, 0.4641313000029186, 2, 0.266650787, 0.379139537, 0.405854252, 0.398445672,0,
19, test, 2, vibration off, 25, 3, 1, 11.jpg, 9.jpg, 0.425425396, 0.254259812, 0.254259812, left, 1, 1, 3, 9.jpg, 11.jpg, 0.559316700004274, 2, 0.254259812, 0.383103254, 0.425425396, 0.3844496,1
19, test, 2, vibration off, 26, 1, 2, 9.jpg, 10.jpg, 0.251503025, 0.426705428, 0.426705428, left, 1, 2, 1, 10.jpg, 9.jpg, 2.9247503000005963, 2, 0.251503025, 0.426705428, 0.44409494, 0.389570929,1
19, test, 2, vibration off, 27, 2, 4, 10.jpg, 12.jpg, 0.434578853, 0.351861927, 0.351861927, left, 1, 4, 2, 12.jpg, 10.jpg, 1.4351318000044557, 2, 0.260664603, 0.434578853, 0.476699219, 0.351861927,0,
19, test, 2, vibration off, 28, 3, 2, 11.jpg, 10.jpg, 0.471375184, 0.456535155, 0.456535155, left, 1, 2, 3, 10.jpg, 11.jpg, 0.9174488999997266, 2, 0.254900351, 0.456535155, 0.471375184, 0.358204472,1
19, test, 2, vibration off, 29, 2, 4, 10.jpg, 12.jpg, 0.431125609, 0.360838495, 0.431125609, right, 2, 2, 4, 10.jpg, 12.jpg, 1.348822799998743, 2, 0.270226286, 0.431125609, 0.45401501, 0.360838495,1
19, test, 2, vibration off, 30, 3, 4, 11.jpg, 12.jpg, 0.441888062, 0.36725969, 0.441888062, right, 2, 3, 4, 11.jpg, 12.jpg, 1.5202159000036772, 2, 0.231605059, 0.434793002, 0.441888062, 0.36725969,1
19, test, 2, vibration off, 31, 3, 2, 11.jpg, 10.jpg, 0.456731037, 0.473135831, 0.456731037, right, 2, 3, 2, 11.jpg, 10.jpg, 0.5887490000022808, 2, 0.233739069, 0.473135831, 0.456731037, 0.401609609,0,
19, test, 2, vibration off, 32, 1, 4, 9.jpg, 12.jpg, 0.24432205, 0.393803515, 0.24432205, right, 2, 1, 4, 9.jpg, 12.jpg, 1.5081764999995357, 2, 0.24432205, 0.452508743, 0.406064085, 0.393803515,0,
19, test, 2, vibration off, 33, 3, 1, 11.jpg, 9.jpg, 0.401876712, 0.193554899, 0.193554899, left, 1, 1, 3, 9.jpg, 11.jpg, 0.9463264999940293, 2, 0.193554899, 0.458621481, 0.401876712, 0.402704902,1
19, test, 2, vibration off, 34, 3, 2, 11.jpg, 10.jpg, 0.409321444, 0.43001655, 0.43001655, left, 1, 2, 3, 10.jpg, 11.jpg, 0.9596254999996745, 2, 0.204964705, 0.43001655, 0.409321444, 0.416668377,1
19, test, 2, vibration off, 35, 1, 4, 9.jpg, 12.jpg, 0.22048214, 0.419699964, 0.22048214, right, 2, 1, 4, 9.jpg, 12.jpg, 0.9680776000022888, 2, 0.22048214, 0.429045935, 0.424862287, 0.419699964,0,
19, test, 2, vibration off, 36, 2, 3, 10.jpg, 11.jpg, 0.447650766, 0.423948221, 0.447650766, right, 2, 2, 3, 10.jpg, 11.jpg, 1.187051100001554, 2, 0.211101934, 0.447650766, 0.423948221, 0.428911523,1
19, test, 2, vibration off, 37, 3, 1, 11.jpg, 9.jpg, 0.43257228, 0.219326053, 0.219326053, left, 1, 1, 3, 9.jpg, 11.jpg, 0.7788010000003851, 2, 0.219326053, 0.456165741, 0.43257228, 0.39910528,0,
19, test, 2, vibration off, 38, 1, 4, 9.jpg, 12.jpg, 0.221341547, 0.390289699, 0.221341547, right, 2, 1, 4, 9.jpg, 12.jpg, 0.46704350000072736, 2, 0.221341547, 0.433155402, 0.4363313, 0.390289699,1
19, test, 2, vibration off, 39, 4, 2, 12.jpg, 10.jpg, 0.411267062, 0.447660961, 0.411267062, right, 2, 4, 2, 12.jpg, 10.jpg, 0.7003868999963743, 2, 0.214118114, 0.447660961, 0.408906602, 0.411267062,0,
19, test, 2, vibration off, 40, 3, 2, 11.jpg, 10.jpg, 0.40122215, 0.447456341, 0.447456341, left, 1, 2, 3, 10.jpg, 11.jpg, 0.6837006999994628, 2, 0.217505069, 0.447456341, 0.40122215, 0.401024283,1
19, test, 2, vibration off, 41, 2, 3, 10.jpg, 11.jpg, 0.458162882, 0.382054645, 0.382054645, left, 1, 3, 2, 11.jpg, 10.jpg, 0.21817690000170842, 2, 0.249081937, 0.458162882, 0.382054645, 0.370374616,0,
19, test, 2, vibration off, 42, 1, 2, 9.jpg, 10.jpg, 0.255981224, 0.480978505, 0.480978505, left, 1, 2, 1, 10.jpg, 9.jpg, 0.4271982999998727, 2, 0.255981224, 0.480978505, 0.383924023, 0.368787043,0,
19, test, 2, vibration off, 43, 2, 4, 10.jpg, 12.jpg, 0.511556199, 0.38383929, 0.511556199, right, 2, 2, 4, 10.jpg, 12.jpg, 0.5481866000045557, 2, 0.288213763, 0.511556199, 0.401205729, 0.38383929,0,
19, test, 2, vibration off, 44, 3, 4, 11.jpg, 12.jpg, 0.350203513, 0.362927966, 0.362927966, left, 1, 4, 3, 12.jpg, 11.jpg, 0.2349675000004936, 2, 0.294374293, 0.530811847, 0.350203513, 0.362927966,1
19, test, 2, vibration off, 45, 2, 1, 10.jpg, 9.jpg, 0.512913286, 0.308994906, 0.512913286, right, 2, 2, 1, 10.jpg, 9.jpg, 0.4197310000017751, 2, 0.308994906, 0.512913286, 0.336134109, 0.367033206,0,
19, test, 2, vibration off, 46, 1, 2, 9.jpg, 10.jpg, 0.289973458, 0.533187647, 0.289973458, right, 2, 1, 2, 9.jpg, 10.jpg, 0.4437900999982958, 2, 0.289973458, 0.533187647, 0.325220477, 0.368488345,0,
19, test, 2, vibration off, 47, 1, 4, 9.jpg, 12.jpg, 0.29306391, 0.34679011, 0.34679011, left, 1, 4, 1, 12.jpg, 9.jpg, 0.7743671999996877, 2, 0.29306391, 0.537872242, 0.357892701, 0.34679011,0,
19, test, 2, vibration off, 48, 4, 1, 12.jpg, 9.jpg, 0.356952705, 0.292135198, 0.356952705, right, 2, 4, 1, 12.jpg, 9.jpg, 0.5426336000018637, 2, 0.292135198, 0.523160461, 0.408168742, 0.356952705,1
