subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
51, test, 2, vibration during choice, 46, 4, 2, 12.jpg, 10.jpg, 0.368488345, 0.533187647, 0.368488345, right, 2, 4, 2, 12.jpg, 10.jpg, 0.5214457999973092, 2, 0.289973458, 0.533187647, 0.325220477, 0.368488345,0,
51, test, 2, vibration during choice, 47, 2, 3, 10.jpg, 11.jpg, 0.537872242, 0.357892701, 0.357892701, left, 1, 3, 2, 11.jpg, 10.jpg, 0.6472047000133898, 2, 0.29306391, 0.537872242, 0.357892701, 0.34679011,0,
51, test, 2, vibration during choice, 48, 3, 4, 11.jpg, 12.jpg, 0.408168742, 0.356952705, 0.408168742, right, 2, 3, 4, 11.jpg, 12.jpg, 0.44571089997771196, 2, 0.292135198, 0.523160461, 0.408168742, 0.356952705,0,
51, test, 2, vibration during choice, 49, 1, 4, 9.jpg, 12.jpg, 0.293886334, 0.356189797, 0.356189797, left, 1, 4, 1, 12.jpg, 9.jpg, 0.6248996000213083, 2, 0.293886334, 0.527646571, 0.394241012, 0.356189797,1
51, test, 2, vibration during choice, 50, 2, 3, 10.jpg, 11.jpg, 0.548355336, 0.386662209, 0.386662209, left, 1, 3, 2, 11.jpg, 10.jpg, 0.9175418000086211, 2, 0.304272396, 0.548355336, 0.386662209, 0.348042517,0,
51, practice, 3, vibration off, 1, 1, 2, 1.jpg, 2.jpg, 0.167787674, 0.332201416, 0.167787674, right, 2, 1, 2, 1.jpg, 2.jpg, 1.0534281999862287, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,0,
51, practice, 3, vibration off, 2, 2, 4, 2.jpg, 4.jpg, 0.355471562, 0.290755999, 0.355471562, right, 2, 2, 4, 2.jpg, 4.jpg, 0.8986198999918997, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,0,
51, practice, 3, vibration off, 3, 3, 1, 3.jpg, 1.jpg, 0.578794293, 0.206677553, 0.578794293, right, 2, 3, 1, 3.jpg, 1.jpg, 0.8708295999967959, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,1
51, practice, 3, vibration off, 4, 3, 4, 3.jpg, 4.jpg, 0.569745321, 0.268568422, 0.569745321, right, 2, 3, 4, 3.jpg, 4.jpg, 0.41866480000317097, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,1
51, practice, 3, vibration off, 5, 3, 2, 3.jpg, 2.jpg, 0.582527891, 0.364707579, 0.582527891, right, 2, 3, 2, 3.jpg, 2.jpg, 0.3437090999796055, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
51, test, 3, vibration off, 1, 3, 2, 3.jpg, 2.jpg, 0.584847675, 0.332201416, 0.584847675, right, 2, 3, 2, 3.jpg, 2.jpg, 0.3631468999956269, 2, 0.167787674, 0.332201416, 0.584847675, 0.302670058,1
51, test, 3, vibration off, 2, 1, 4, 1.jpg, 4.jpg, 0.176264347, 0.290755999, 0.290755999, left, 1, 4, 1, 4.jpg, 1.jpg, 0.8138615000061691, 2, 0.176264347, 0.355471562, 0.582595424, 0.290755999,0,
51, test, 3, vibration off, 3, 1, 2, 1.jpg, 2.jpg, 0.206677553, 0.3490424, 0.206677553, right, 2, 1, 2, 1.jpg, 2.jpg, 1.0049190999998245, 2, 0.206677553, 0.3490424, 0.578794293, 0.275426328,0,
51, test, 3, vibration off, 4, 3, 4, 3.jpg, 4.jpg, 0.569745321, 0.268568422, 0.569745321, right, 2, 3, 4, 3.jpg, 4.jpg, 1.2987327000009827, 2, 0.216551625, 0.358181966, 0.569745321, 0.268568422,1
51, test, 3, vibration off, 5, 4, 1, 4.jpg, 1.jpg, 0.302042001, 0.21991786, 0.302042001, right, 2, 4, 1, 4.jpg, 1.jpg, 1.3326350999996066, 2, 0.21991786, 0.364707579, 0.582527891, 0.302042001,0,
51, test, 3, vibration off, 6, 1, 2, 1.jpg, 2.jpg, 0.209090036, 0.3895513, 0.209090036, right, 2, 1, 2, 1.jpg, 2.jpg, 0.574722900026245, 2, 0.209090036, 0.3895513, 0.587455063, 0.336540119,0,
51, test, 3, vibration off, 7, 1, 4, 1.jpg, 4.jpg, 0.215508938, 0.363378709, 0.215508938, right, 2, 1, 4, 1.jpg, 4.jpg, 0.4464855999976862, 2, 0.215508938, 0.39060737, 0.582464681, 0.363378709,0,
51, test, 3, vibration off, 8, 2, 4, 2.jpg, 4.jpg, 0.430440014, 0.369794555, 0.369794555, left, 1, 4, 2, 4.jpg, 2.jpg, 0.4912486999819521, 2, 0.219868403, 0.430440014, 0.545053358, 0.369794555,0,
51, test, 3, vibration off, 9, 1, 4, 1.jpg, 4.jpg, 0.223820368, 0.365747455, 0.223820368, right, 2, 1, 4, 1.jpg, 4.jpg, 0.9354724000149872, 2, 0.223820368, 0.4539861, 0.530883085, 0.365747455,1
51, test, 3, vibration off, 10, 3, 1, 3.jpg, 1.jpg, 0.507816291, 0.25320591, 0.507816291, right, 2, 3, 1, 3.jpg, 1.jpg, 0.8351512000081129, 2, 0.25320591, 0.485995524, 0.507816291, 0.36426522,0,
51, test, 3, vibration off, 11, 1, 2, 1.jpg, 2.jpg, 0.272116099, 0.489357893, 0.489357893, left, 1, 2, 1, 2.jpg, 1.jpg, 1.3304302000033204, 2, 0.272116099, 0.489357893, 0.494989907, 0.378430477,0,
51, test, 3, vibration off, 12, 3, 4, 3.jpg, 4.jpg, 0.446302549, 0.406276663, 0.446302549, right, 2, 3, 4, 3.jpg, 4.jpg, 0.8540552000049502, 2, 0.234286576, 0.484630844, 0.446302549, 0.406276663,1
51, test, 3, vibration off, 13, 1, 2, 1.jpg, 2.jpg, 0.209829698, 0.493007884, 0.493007884, left, 1, 2, 1, 2.jpg, 1.jpg, 1.1951788000005763, 2, 0.209829698, 0.493007884, 0.441292304, 0.408056555,1
51, test, 3, vibration off, 14, 4, 3, 4.jpg, 3.jpg, 0.411853134, 0.424090899, 0.424090899, left, 1, 3, 4, 3.jpg, 4.jpg, 0.7754093000257853, 2, 0.194746258, 0.496165246, 0.424090899, 0.411853134,1
51, test, 3, vibration off, 15, 1, 4, 1.jpg, 4.jpg, 0.254919143, 0.425420016, 0.254919143, right, 2, 1, 4, 1.jpg, 4.jpg, 0.8958580000034999, 2, 0.254919143, 0.498060855, 0.410741903, 0.425420016,0,
51, test, 3, vibration off, 16, 1, 2, 1.jpg, 2.jpg, 0.268446939, 0.473753497, 0.473753497, left, 1, 2, 1, 2.jpg, 1.jpg, 0.6771880999731366, 2, 0.268446939, 0.473753497, 0.384469806, 0.434571537,0,
51, test, 3, vibration off, 17, 4, 3, 4.jpg, 3.jpg, 0.467037886, 0.397409959, 0.397409959, left, 1, 3, 4, 3.jpg, 4.jpg, 0.5830877000116743, 2, 0.260713561, 0.427927548, 0.397409959, 0.467037886,0,
51, test, 3, vibration off, 18, 3, 2, 3.jpg, 2.jpg, 0.380302803, 0.42862063, 0.380302803, right, 2, 3, 2, 3.jpg, 2.jpg, 0.5226962000015192, 2, 0.273570125, 0.42862063, 0.380302803, 0.458160423,0,
51, test, 3, vibration off, 19, 1, 2, 1.jpg, 2.jpg, 0.269452755, 0.435371131, 0.269452755, right, 2, 1, 2, 1.jpg, 2.jpg, 2.695031299983384, 2, 0.269452755, 0.435371131, 0.39026973, 0.413401572,1
51, test, 3, vibration off, 20, 2, 4, 2.jpg, 4.jpg, 0.425551488, 0.410963982, 0.410963982, left, 1, 4, 2, 4.jpg, 2.jpg, 0.6066915999981575, 2, 0.268741649, 0.425551488, 0.408454439, 0.410963982,1
51, test, 3, vibration off, 21, 4, 1, 4.jpg, 1.jpg, 0.423231262, 0.289598518, 0.423231262, right, 2, 4, 1, 4.jpg, 1.jpg, 1.3760139000078198, 2, 0.289598518, 0.44190032, 0.404768464, 0.423231262,1
51, test, 3, vibration off, 22, 4, 3, 4.jpg, 3.jpg, 0.389718337, 0.422610309, 0.422610309, left, 1, 3, 4, 3.jpg, 4.jpg, 0.7593021999928169, 2, 0.299460569, 0.419525056, 0.422610309, 0.389718337,0,
51, test, 3, vibration off, 23, 2, 4, 2.jpg, 4.jpg, 0.397611772, 0.39059245, 0.39059245, left, 1, 4, 2, 4.jpg, 2.jpg, 1.348356500006048, 2, 0.275422902, 0.397611772, 0.408863932, 0.39059245,0,
51, test, 3, vibration off, 24, 2, 3, 2.jpg, 3.jpg, 0.379139537, 0.405854252, 0.405854252, left, 1, 3, 2, 3.jpg, 2.jpg, 0.5828768000064883, 2, 0.266650787, 0.379139537, 0.405854252, 0.398445672,0,
51, test, 3, vibration off, 25, 1, 3, 1.jpg, 3.jpg, 0.254259812, 0.425425396, 0.425425396, left, 1, 3, 1, 3.jpg, 1.jpg, 0.5160769999783952, 2, 0.254259812, 0.383103254, 0.425425396, 0.3844496,0,
51, test, 3, vibration off, 26, 2, 1, 2.jpg, 1.jpg, 0.426705428, 0.251503025, 0.426705428, right, 2, 2, 1, 2.jpg, 1.jpg, 0.5604881999897771, 2, 0.251503025, 0.426705428, 0.44409494, 0.389570929,1
51, test, 3, vibration off, 27, 1, 4, 1.jpg, 4.jpg, 0.260664603, 0.351861927, 0.260664603, right, 2, 1, 4, 1.jpg, 4.jpg, 1.1152595999883488, 2, 0.260664603, 0.434578853, 0.476699219, 0.351861927,0,
51, test, 3, vibration off, 28, 2, 3, 2.jpg, 3.jpg, 0.456535155, 0.471375184, 0.471375184, left, 1, 3, 2, 3.jpg, 2.jpg, 0.5300831999920774, 2, 0.254900351, 0.456535155, 0.471375184, 0.358204472,0,
51, test, 3, vibration off, 29, 1, 3, 1.jpg, 3.jpg, 0.270226286, 0.45401501, 0.270226286, right, 2, 1, 3, 1.jpg, 3.jpg, 0.6552814999886323, 2, 0.270226286, 0.431125609, 0.45401501, 0.360838495,0,
51, test, 3, vibration off, 30, 1, 2, 1.jpg, 2.jpg, 0.231605059, 0.434793002, 0.434793002, left, 1, 2, 1, 2.jpg, 1.jpg, 0.9007025999890175, 2, 0.231605059, 0.434793002, 0.441888062, 0.36725969,1
51, test, 3, vibration off, 31, 1, 3, 1.jpg, 3.jpg, 0.233739069, 0.456731037, 0.233739069, right, 2, 1, 3, 1.jpg, 3.jpg, 2.655167100019753, 2, 0.233739069, 0.473135831, 0.456731037, 0.401609609,1
51, test, 3, vibration off, 32, 1, 3, 1.jpg, 3.jpg, 0.24432205, 0.406064085, 0.24432205, right, 2, 1, 3, 1.jpg, 3.jpg, 0.4169899999978952, 2, 0.24432205, 0.452508743, 0.406064085, 0.393803515,0,
51, test, 3, vibration off, 33, 4, 1, 4.jpg, 1.jpg, 0.402704902, 0.193554899, 0.402704902, right, 2, 4, 1, 4.jpg, 1.jpg, 1.400513200002024, 2, 0.193554899, 0.458621481, 0.401876712, 0.402704902,0,
51, test, 3, vibration off, 34, 1, 4, 1.jpg, 4.jpg, 0.204964705, 0.416668377, 0.204964705, right, 2, 1, 4, 1.jpg, 4.jpg, 1.5827894000103697, 2, 0.204964705, 0.43001655, 0.409321444, 0.416668377,0,
51, test, 3, vibration off, 35, 2, 4, 2.jpg, 4.jpg, 0.429045935, 0.419699964, 0.429045935, right, 2, 2, 4, 2.jpg, 4.jpg, 1.1790220999973826, 2, 0.22048214, 0.429045935, 0.424862287, 0.419699964,0,
51, test, 3, vibration off, 36, 4, 1, 4.jpg, 1.jpg, 0.428911523, 0.211101934, 0.211101934, left, 1, 1, 4, 1.jpg, 4.jpg, 0.7638910000096075, 2, 0.211101934, 0.447650766, 0.423948221, 0.428911523,1
51, test, 3, vibration off, 37, 3, 2, 3.jpg, 2.jpg, 0.43257228, 0.456165741, 0.43257228, right, 2, 3, 2, 3.jpg, 2.jpg, 0.9127237999928184, 2, 0.219326053, 0.456165741, 0.43257228, 0.39910528,1
51, test, 3, vibration off, 38, 3, 2, 3.jpg, 2.jpg, 0.4363313, 0.433155402, 0.433155402, left, 1, 2, 3, 2.jpg, 3.jpg, 0.7045897000061814, 2, 0.221341547, 0.433155402, 0.4363313, 0.390289699,0,
51, test, 3, vibration off, 39, 4, 3, 4.jpg, 3.jpg, 0.411267062, 0.408906602, 0.408906602, left, 1, 3, 4, 3.jpg, 4.jpg, 0.7332622999965679, 2, 0.214118114, 0.447660961, 0.408906602, 0.411267062,1
51, test, 3, vibration off, 40, 4, 3, 4.jpg, 3.jpg, 0.401024283, 0.40122215, 0.40122215, left, 1, 3, 4, 3.jpg, 4.jpg, 0.421695400000317, 2, 0.217505069, 0.447456341, 0.40122215, 0.401024283,1
51, test, 3, vibration off, 41, 3, 1, 3.jpg, 1.jpg, 0.382054645, 0.249081937, 0.249081937, left, 1, 1, 3, 1.jpg, 3.jpg, 1.1068202999886125, 2, 0.249081937, 0.458162882, 0.382054645, 0.370374616,0,
51, test, 3, vibration off, 42, 3, 2, 3.jpg, 2.jpg, 0.383924023, 0.480978505, 0.383924023, right, 2, 3, 2, 3.jpg, 2.jpg, 0.5709153999923728, 2, 0.255981224, 0.480978505, 0.383924023, 0.368787043,1
51, test, 3, vibration off, 43, 3, 2, 3.jpg, 2.jpg, 0.401205729, 0.511556199, 0.511556199, left, 1, 2, 3, 2.jpg, 3.jpg, 0.9032430999795906, 2, 0.288213763, 0.511556199, 0.401205729, 0.38383929,1
51, test, 3, vibration off, 44, 3, 1, 3.jpg, 1.jpg, 0.350203513, 0.294374293, 0.350203513, right, 2, 3, 1, 3.jpg, 1.jpg, 1.9292874000093434, 2, 0.294374293, 0.530811847, 0.350203513, 0.362927966,0,
51, test, 3, vibration off, 45, 2, 3, 2.jpg, 3.jpg, 0.512913286, 0.336134109, 0.512913286, right, 2, 2, 3, 2.jpg, 3.jpg, 0.6914619000162929, 2, 0.308994906, 0.512913286, 0.336134109, 0.367033206,0,
51, test, 3, vibration off, 46, 1, 2, 1.jpg, 2.jpg, 0.289973458, 0.533187647, 0.533187647, left, 1, 2, 1, 2.jpg, 1.jpg, 0.8427465999848209, 2, 0.289973458, 0.533187647, 0.325220477, 0.368488345,1
51, test, 3, vibration off, 47, 2, 4, 2.jpg, 4.jpg, 0.537872242, 0.34679011, 0.537872242, right, 2, 2, 4, 2.jpg, 4.jpg, 0.7509219000057783, 2, 0.29306391, 0.537872242, 0.357892701, 0.34679011,1
51, test, 3, vibration off, 48, 4, 3, 4.jpg, 3.jpg, 0.356952705, 0.408168742, 0.408168742, left, 1, 3, 4, 3.jpg, 4.jpg, 0.6395205000007991, 2, 0.292135198, 0.523160461, 0.408168742, 0.356952705,1
51, test, 3, vibration off, 49, 1, 2, 1.jpg, 2.jpg, 0.293886334, 0.527646571, 0.293886334, right, 2, 1, 2, 1.jpg, 2.jpg, 0.7114909999945667, 2, 0.293886334, 0.527646571, 0.394241012, 0.356189797,0,
51, test, 3, vibration off, 50, 3, 1, 3.jpg, 1.jpg, 0.386662209, 0.304272396, 0.386662209, right, 2, 3, 1, 3.jpg, 1.jpg, 0.7109509000147227, 2, 0.304272396, 0.548355336, 0.386662209, 0.348042517,0,
