subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
8, practice, 1, vibration during outcome, 1, 2, 3, 2.jpg, 3.jpg, 0.615232533, 0.413504079, 0.615232533, right, 2, 2, 3, 2.jpg, 3.jpg, 1.4232655000014347, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
8, test, 1, vibration during outcome, 22, 1, 2, 1.jpg, 2.jpg, 0.539572991, 0.552815737, 0.539572991, right, 2, 1, 2, 1.jpg, 2.jpg, 0.9581698000038159, 1, 0.539572991, 0.552815737, 0.364821817, 0.410726764,1
8, test, 1, vibration during outcome, 23, 1, 2, 1.jpg, 2.jpg, 0.56095771, 0.535255398, 0.56095771, right, 2, 1, 2, 1.jpg, 2.jpg, 0.6569480999969528, 1, 0.56095771, 0.535255398, 0.373035803, 0.376882621,1
8, test, 1, vibration during outcome, 24, 2, 1, 2.jpg, 1.jpg, 0.524393705, 0.575401102, 0.575401102, left, 1, 1, 2, 1.jpg, 2.jpg, 0.6313757000025362, 1, 0.575401102, 0.524393705, 0.364677663, 0.358107826,0,
8, test, 1, vibration during outcome, 25, 2, 3, 2.jpg, 3.jpg, 0.532040408, 0.39083719, 0.39083719, left, 1, 3, 2, 3.jpg, 2.jpg, 0.8273463000004995, 1, 0.541014126, 0.532040408, 0.39083719, 0.373729847,0,
8, test, 1, vibration during outcome, 26, 2, 1, 2.jpg, 1.jpg, 0.511692898, 0.536918816, 0.511692898, right, 2, 2, 1, 2.jpg, 1.jpg, 0.539291900000535, 1, 0.536918816, 0.511692898, 0.371897574, 0.398780507,0,
8, test, 1, vibration during outcome, 27, 2, 1, 2.jpg, 1.jpg, 0.54671574, 0.541079589, 0.541079589, left, 1, 1, 2, 1.jpg, 2.jpg, 0.6603240999975242, 1, 0.541079589, 0.54671574, 0.389383809, 0.405865749,0,
8, test, 1, vibration during outcome, 28, 1, 4, 1.jpg, 4.jpg, 0.559641612, 0.403418308, 0.403418308, left, 1, 4, 1, 4.jpg, 1.jpg, 0.9738365000011981, 1, 0.559641612, 0.570750529, 0.408417182, 0.403418308,0,
8, test, 1, vibration during outcome, 29, 1, 2, 1.jpg, 2.jpg, 0.566867971, 0.54476025, 0.566867971, right, 2, 1, 2, 1.jpg, 2.jpg, 0.7574667000008048, 1, 0.566867971, 0.54476025, 0.383885215, 0.398536524,0,
8, test, 1, vibration during outcome, 30, 2, 1, 2.jpg, 1.jpg, 0.559260499, 0.562069061, 0.562069061, left, 1, 1, 2, 1.jpg, 2.jpg, 0.6900119999991148, 1, 0.562069061, 0.559260499, 0.406860111, 0.407780991,0,
8, test, 1, vibration during outcome, 31, 1, 4, 1.jpg, 4.jpg, 0.557017169, 0.40633374, 0.557017169, right, 2, 1, 4, 1.jpg, 4.jpg, 0.678762600000482, 1, 0.557017169, 0.570453061, 0.389734908, 0.40633374,1
8, test, 1, vibration during outcome, 32, 1, 2, 1.jpg, 2.jpg, 0.587964414, 0.562455492, 0.587964414, right, 2, 1, 2, 1.jpg, 2.jpg, 0.7956526999987545, 1, 0.587964414, 0.562455492, 0.364845558, 0.430319959,1
8, test, 1, vibration during outcome, 33, 1, 4, 1.jpg, 4.jpg, 0.569423526, 0.469700007, 0.569423526, right, 2, 1, 4, 1.jpg, 4.jpg, 0.7111252999966382, 1, 0.569423526, 0.583546956, 0.38651511, 0.469700007,0,
8, test, 1, vibration during outcome, 34, 4, 2, 4.jpg, 2.jpg, 0.45608609, 0.565200904, 0.45608609, right, 2, 4, 2, 4.jpg, 2.jpg, 0.9581097999980557, 1, 0.56834307, 0.565200904, 0.411760625, 0.45608609,1
8, test, 1, vibration during outcome, 35, 2, 4, 2.jpg, 4.jpg, 0.567372701, 0.497188985, 0.497188985, left, 1, 4, 2, 4.jpg, 2.jpg, 1.1874133000019356, 1, 0.599079702, 0.567372701, 0.404213812, 0.497188985,0,
8, test, 1, vibration during outcome, 36, 1, 2, 1.jpg, 2.jpg, 0.614921267, 0.558903517, 0.614921267, right, 2, 1, 2, 1.jpg, 2.jpg, 0.7457173000002513, 1, 0.614921267, 0.558903517, 0.380656038, 0.476236411,0,
8, test, 1, vibration during outcome, 37, 1, 2, 1.jpg, 2.jpg, 0.628075493, 0.545721743, 0.628075493, right, 2, 1, 2, 1.jpg, 2.jpg, 0.9633448000022327, 1, 0.628075493, 0.545721743, 0.352549374, 0.509842719,0,
8, test, 1, vibration during outcome, 38, 2, 1, 2.jpg, 1.jpg, 0.538071442, 0.631242143, 0.538071442, right, 2, 2, 1, 2.jpg, 1.jpg, 0.930650100002822, 1, 0.631242143, 0.538071442, 0.347063514, 0.530542784,1
8, test, 1, vibration during outcome, 39, 3, 2, 3.jpg, 2.jpg, 0.341152187, 0.562917382, 0.562917382, left, 1, 2, 3, 2.jpg, 3.jpg, 1.0011631000015768, 1, 0.600609567, 0.562917382, 0.341152187, 0.525341883,1
8, test, 1, vibration during outcome, 40, 3, 4, 3.jpg, 4.jpg, 0.340254534, 0.519319672, 0.519319672, left, 1, 4, 3, 4.jpg, 3.jpg, 1.0726871000006213, 1, 0.598478627, 0.574174471, 0.340254534, 0.519319672,1
8, test, 1, vibration during outcome, 41, 1, 3, 1.jpg, 3.jpg, 0.60144404, 0.358175358, 0.60144404, right, 2, 1, 3, 1.jpg, 3.jpg, 0.7873282000000472, 1, 0.60144404, 0.580661228, 0.358175358, 0.531828439,0,
8, test, 1, vibration during outcome, 42, 1, 4, 1.jpg, 4.jpg, 0.630195312, 0.522351056, 0.630195312, right, 2, 1, 4, 1.jpg, 4.jpg, 1.0101966000001994, 1, 0.630195312, 0.582970551, 0.366861123, 0.522351056,1
8, test, 1, vibration during outcome, 43, 1, 3, 1.jpg, 3.jpg, 0.628568645, 0.357029746, 0.628568645, right, 2, 1, 3, 1.jpg, 3.jpg, 0.7899445000002743, 1, 0.628568645, 0.572586617, 0.357029746, 0.532129282,0,
8, test, 1, vibration during outcome, 44, 3, 2, 3.jpg, 2.jpg, 0.384631609, 0.565568304, 0.565568304, left, 1, 2, 3, 2.jpg, 3.jpg, 0.9226134000055026, 1, 0.636994371, 0.565568304, 0.384631609, 0.54344664,0,
8, test, 1, vibration during outcome, 45, 3, 2, 3.jpg, 2.jpg, 0.386636695, 0.5781911, 0.5781911, left, 1, 2, 3, 2.jpg, 3.jpg, 0.8834360000037123, 1, 0.650015763, 0.5781911, 0.386636695, 0.52618086,1
8, test, 1, vibration during outcome, 46, 1, 2, 1.jpg, 2.jpg, 0.626001871, 0.554193525, 0.554193525, left, 1, 2, 1, 2.jpg, 1.jpg, 1.1750635000062175, 1, 0.626001871, 0.554193525, 0.376640317, 0.575008411,1
8, test, 1, vibration during outcome, 47, 3, 1, 3.jpg, 1.jpg, 0.329837755, 0.606772055, 0.606772055, left, 1, 1, 3, 1.jpg, 3.jpg, 0.7504896999962511, 1, 0.606772055, 0.585886385, 0.329837755, 0.546233567,0,
8, test, 1, vibration during outcome, 48, 3, 4, 3.jpg, 4.jpg, 0.322472207, 0.544792119, 0.544792119, left, 1, 4, 3, 4.jpg, 3.jpg, 0.7740406000011717, 1, 0.609756275, 0.601875425, 0.322472207, 0.544792119,0,
8, test, 1, vibration during outcome, 49, 4, 1, 4.jpg, 1.jpg, 0.559135463, 0.606158462, 0.606158462, left, 1, 1, 4, 1.jpg, 4.jpg, 0.7842021999967983, 1, 0.606158462, 0.595767883, 0.298351175, 0.559135463,1
8, test, 1, vibration during outcome, 50, 1, 2, 1.jpg, 2.jpg, 0.585330427, 0.596690297, 0.585330427, right, 2, 1, 2, 1.jpg, 2.jpg, 1.163309700001264, 1, 0.585330427, 0.596690297, 0.304980312, 0.528689445,1
8, practice, 2, vibration off, 1, 3, 1, 7.jpg, 5.jpg, 0.413504079, 0.511076546, 0.413504079, right, 2, 3, 1, 7.jpg, 5.jpg, 0.7762113000062527, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,0,
8, practice, 2, vibration off, 2, 4, 1, 8.jpg, 5.jpg, 0.47234587, 0.517796443, 0.47234587, right, 2, 4, 1, 8.jpg, 5.jpg, 1.0693567999987863, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
8, practice, 2, vibration off, 3, 2, 4, 6.jpg, 8.jpg, 0.626315633, 0.491193418, 0.491193418, left, 1, 4, 2, 8.jpg, 6.jpg, 1.138770100005786, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,1
8, practice, 2, vibration off, 4, 2, 3, 6.jpg, 7.jpg, 0.609226527, 0.371343772, 0.609226527, right, 2, 2, 3, 6.jpg, 7.jpg, 1.3937819000057061, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
8, practice, 2, vibration off, 5, 3, 2, 7.jpg, 6.jpg, 0.35386843, 0.620106582, 0.35386843, right, 2, 3, 2, 7.jpg, 6.jpg, 1.6787149000010686, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
8, test, 2, vibration off, 1, 3, 2, 7.jpg, 6.jpg, 0.413504079, 0.615232533, 0.615232533, left, 1, 2, 3, 6.jpg, 7.jpg, 1.1422741999995196, 1, 0.511076546, 0.615232533, 0.413504079, 0.466504194,1
8, test, 2, vibration off, 2, 4, 2, 8.jpg, 6.jpg, 0.47234587, 0.631199867, 0.631199867, left, 1, 2, 4, 6.jpg, 8.jpg, 0.6196352999977535, 1, 0.517796443, 0.631199867, 0.375335495, 0.47234587,1
8, test, 2, vibration off, 3, 3, 2, 7.jpg, 6.jpg, 0.374984468, 0.626315633, 0.626315633, left, 1, 2, 3, 6.jpg, 7.jpg, 0.7160774000003585, 1, 0.498939688, 0.626315633, 0.374984468, 0.491193418,0,
8, test, 2, vibration off, 4, 3, 1, 7.jpg, 5.jpg, 0.371343772, 0.498193315, 0.498193315, left, 1, 1, 3, 5.jpg, 7.jpg, 1.1307309999974677, 1, 0.498193315, 0.609226527, 0.371343772, 0.486122834,0,
8, test, 2, vibration off, 5, 4, 1, 8.jpg, 5.jpg, 0.463675252, 0.472267853, 0.463675252, right, 2, 4, 1, 8.jpg, 5.jpg, 0.9087223000024096, 1, 0.472267853, 0.620106582, 0.35386843, 0.463675252,1
8, test, 2, vibration off, 6, 3, 1, 7.jpg, 5.jpg, 0.353156918, 0.48900464, 0.48900464, left, 1, 1, 3, 5.jpg, 7.jpg, 0.7804614000051515, 1, 0.48900464, 0.609411022, 0.353156918, 0.444784776,1
8, test, 2, vibration off, 7, 4, 3, 8.jpg, 7.jpg, 0.459669582, 0.351148204, 0.459669582, right, 2, 4, 3, 8.jpg, 7.jpg, 0.8729523000001791, 1, 0.498922937, 0.661106815, 0.351148204, 0.459669582,1
8, test, 2, vibration off, 8, 1, 3, 5.jpg, 7.jpg, 0.523305174, 0.385479761, 0.523305174, right, 2, 1, 3, 5.jpg, 7.jpg, 1.1547245999972802, 1, 0.523305174, 0.661043011, 0.385479761, 0.445975487,0,
8, test, 2, vibration off, 9, 1, 3, 5.jpg, 7.jpg, 0.538202722, 0.38403906, 0.38403906, left, 1, 3, 1, 7.jpg, 5.jpg, 0.5403256999998121, 1, 0.538202722, 0.617130773, 0.38403906, 0.477824508,0,
8, test, 2, vibration off, 10, 3, 1, 7.jpg, 5.jpg, 0.400369013, 0.538742055, 0.538742055, left, 1, 1, 3, 5.jpg, 7.jpg, 0.8317321999929845, 1, 0.538742055, 0.61305354, 0.400369013, 0.494179332,0,
8, test, 2, vibration off, 11, 3, 2, 7.jpg, 6.jpg, 0.389573429, 0.627053837, 0.389573429, right, 2, 3, 2, 7.jpg, 6.jpg, 0.47519289999763714, 1, 0.576408806, 0.627053837, 0.389573429, 0.442060048,1
8, test, 2, vibration off, 12, 4, 2, 8.jpg, 6.jpg, 0.429884006, 0.6084257, 0.6084257, left, 1, 2, 4, 6.jpg, 8.jpg, 0.6948684000017238, 1, 0.58170588, 0.6084257, 0.368726719, 0.429884006,0,
8, test, 2, vibration off, 13, 1, 2, 5.jpg, 6.jpg, 0.578706679, 0.597368238, 0.597368238, left, 1, 2, 1, 6.jpg, 5.jpg, 0.9390713999964646, 1, 0.578706679, 0.597368238, 0.375355878, 0.451621205,0,
8, test, 2, vibration off, 14, 2, 3, 6.jpg, 7.jpg, 0.603047222, 0.38842331, 0.603047222, right, 2, 2, 3, 6.jpg, 7.jpg, 0.7004947000023094, 1, 0.542007718, 0.603047222, 0.38842331, 0.453322749,1
8, test, 2, vibration off, 15, 4, 1, 8.jpg, 5.jpg, 0.449059956, 0.51169699, 0.449059956, right, 2, 4, 1, 8.jpg, 5.jpg, 1.1186234999986482, 1, 0.51169699, 0.59667375, 0.398928367, 0.449059956,0,
8, test, 2, vibration off, 16, 1, 4, 5.jpg, 8.jpg, 0.513158928, 0.445080478, 0.445080478, left, 1, 4, 1, 8.jpg, 5.jpg, 1.5253086000011535, 1, 0.513158928, 0.577589974, 0.371810296, 0.445080478,1
8, test, 2, vibration off, 17, 2, 1, 6.jpg, 5.jpg, 0.585694186, 0.513426935, 0.585694186, right, 2, 2, 1, 6.jpg, 5.jpg, 0.801608200003102, 1, 0.513426935, 0.585694186, 0.379887863, 0.422775713,0,
8, test, 2, vibration off, 18, 2, 1, 6.jpg, 5.jpg, 0.54789599, 0.505704724, 0.505704724, left, 1, 1, 2, 5.jpg, 6.jpg, 1.9134336999995867, 1, 0.505704724, 0.54789599, 0.373664559, 0.418810463,1
8, test, 2, vibration off, 19, 1, 4, 5.jpg, 8.jpg, 0.504573157, 0.404711898, 0.404711898, left, 1, 4, 1, 8.jpg, 5.jpg, 1.1387231999979122, 1, 0.504573157, 0.582335652, 0.369915918, 0.404711898,0,
8, test, 2, vibration off, 20, 4, 3, 8.jpg, 7.jpg, 0.429775493, 0.34718102, 0.429775493, right, 2, 4, 3, 8.jpg, 7.jpg, 0.7590199999976903, 1, 0.511492418, 0.588279021, 0.34718102, 0.429775493,0,
8, test, 2, vibration off, 21, 4, 3, 8.jpg, 7.jpg, 0.420212923, 0.365459609, 0.365459609, left, 1, 3, 4, 7.jpg, 8.jpg, 2.0711999000050128, 1, 0.512951285, 0.553509108, 0.365459609, 0.420212923,0,
8, test, 2, vibration off, 22, 3, 2, 7.jpg, 6.jpg, 0.364821817, 0.552815737, 0.552815737, left, 1, 2, 3, 6.jpg, 7.jpg, 0.9710467999975663, 1, 0.539572991, 0.552815737, 0.364821817, 0.410726764,0,
8, test, 2, vibration off, 23, 4, 3, 8.jpg, 7.jpg, 0.376882621, 0.373035803, 0.376882621, right, 2, 4, 3, 8.jpg, 7.jpg, 0.9306304999990971, 1, 0.56095771, 0.535255398, 0.373035803, 0.376882621,0,
8, test, 2, vibration off, 24, 4, 1, 8.jpg, 5.jpg, 0.358107826, 0.575401102, 0.575401102, left, 1, 1, 4, 5.jpg, 8.jpg, 0.7965800000019954, 1, 0.575401102, 0.524393705, 0.364677663, 0.358107826,1
8, test, 2, vibration off, 25, 1, 3, 5.jpg, 7.jpg, 0.541014126, 0.39083719, 0.39083719, left, 1, 3, 1, 7.jpg, 5.jpg, 1.1297771000026842, 1, 0.541014126, 0.532040408, 0.39083719, 0.373729847,0,
8, test, 2, vibration off, 26, 2, 1, 6.jpg, 5.jpg, 0.511692898, 0.536918816, 0.511692898, right, 2, 2, 1, 6.jpg, 5.jpg, 0.6967418999993242, 1, 0.536918816, 0.511692898, 0.371897574, 0.398780507,0,
8, test, 2, vibration off, 27, 2, 3, 6.jpg, 7.jpg, 0.54671574, 0.389383809, 0.389383809, left, 1, 3, 2, 7.jpg, 6.jpg, 0.8827308000036282, 1, 0.541079589, 0.54671574, 0.389383809, 0.405865749,0,
8, test, 2, vibration off, 28, 2, 3, 6.jpg, 7.jpg, 0.570750529, 0.408417182, 0.570750529, right, 2, 2, 3, 6.jpg, 7.jpg, 0.6592296000017086, 1, 0.559641612, 0.570750529, 0.408417182, 0.403418308,1
8, test, 2, vibration off, 29, 2, 3, 6.jpg, 7.jpg, 0.54476025, 0.383885215, 0.54476025, right, 2, 2, 3, 6.jpg, 7.jpg, 0.8503084999974817, 1, 0.566867971, 0.54476025, 0.383885215, 0.398536524,1
8, test, 2, vibration off, 30, 4, 2, 8.jpg, 6.jpg, 0.407780991, 0.559260499, 0.559260499, left, 1, 2, 4, 6.jpg, 8.jpg, 0.7843719000011333, 1, 0.562069061, 0.559260499, 0.406860111, 0.407780991,0,
8, test, 2, vibration off, 31, 2, 3, 6.jpg, 7.jpg, 0.570453061, 0.389734908, 0.570453061, right, 2, 2, 3, 6.jpg, 7.jpg, 0.7086899999994785, 1, 0.557017169, 0.570453061, 0.389734908, 0.40633374,0,
8, test, 2, vibration off, 32, 4, 2, 8.jpg, 6.jpg, 0.430319959, 0.562455492, 0.562455492, left, 1, 2, 4, 6.jpg, 8.jpg, 0.7438274000014644, 1, 0.587964414, 0.562455492, 0.364845558, 0.430319959,0,
8, test, 2, vibration off, 33, 4, 3, 8.jpg, 7.jpg, 0.469700007, 0.38651511, 0.38651511, left, 1, 3, 4, 7.jpg, 8.jpg, 1.1874638999943272, 1, 0.569423526, 0.583546956, 0.38651511, 0.469700007,1
8, test, 2, vibration off, 34, 2, 1, 6.jpg, 5.jpg, 0.565200904, 0.56834307, 0.565200904, right, 2, 2, 1, 6.jpg, 5.jpg, 0.8024248000001535, 1, 0.56834307, 0.565200904, 0.411760625, 0.45608609,0,
8, test, 2, vibration off, 35, 2, 3, 6.jpg, 7.jpg, 0.567372701, 0.404213812, 0.404213812, left, 1, 3, 2, 7.jpg, 6.jpg, 1.1505152999961865, 1, 0.599079702, 0.567372701, 0.404213812, 0.497188985,1
8, test, 2, vibration off, 36, 4, 1, 8.jpg, 5.jpg, 0.476236411, 0.614921267, 0.614921267, left, 1, 1, 4, 5.jpg, 8.jpg, 1.1234580999953323, 1, 0.614921267, 0.558903517, 0.380656038, 0.476236411,1
8, test, 2, vibration off, 37, 4, 2, 8.jpg, 6.jpg, 0.509842719, 0.545721743, 0.545721743, left, 1, 2, 4, 6.jpg, 8.jpg, 1.5449540999979945, 1, 0.628075493, 0.545721743, 0.352549374, 0.509842719,0,
8, test, 2, vibration off, 38, 4, 1, 8.jpg, 5.jpg, 0.530542784, 0.631242143, 0.631242143, left, 1, 1, 4, 5.jpg, 8.jpg, 1.3859452999968198, 1, 0.631242143, 0.538071442, 0.347063514, 0.530542784,1
8, test, 2, vibration off, 39, 2, 3, 6.jpg, 7.jpg, 0.562917382, 0.341152187, 0.562917382, right, 2, 2, 3, 6.jpg, 7.jpg, 1.1492189999989932, 1, 0.600609567, 0.562917382, 0.341152187, 0.525341883,0,
8, test, 2, vibration off, 40, 1, 2, 5.jpg, 6.jpg, 0.598478627, 0.574174471, 0.574174471, left, 1, 2, 1, 6.jpg, 5.jpg, 0.9099872000006144, 1, 0.598478627, 0.574174471, 0.340254534, 0.519319672,0,
8, test, 2, vibration off, 41, 2, 3, 6.jpg, 7.jpg, 0.580661228, 0.358175358, 0.358175358, left, 1, 3, 2, 7.jpg, 6.jpg, 0.7784283000000869, 1, 0.60144404, 0.580661228, 0.358175358, 0.531828439,1
8, test, 2, vibration off, 42, 4, 2, 8.jpg, 6.jpg, 0.522351056, 0.582970551, 0.522351056, right, 2, 4, 2, 8.jpg, 6.jpg, 0.9885786999948323, 1, 0.630195312, 0.582970551, 0.366861123, 0.522351056,0,
8, test, 2, vibration off, 43, 1, 4, 5.jpg, 8.jpg, 0.628568645, 0.532129282, 0.628568645, right, 2, 1, 4, 5.jpg, 8.jpg, 1.0960026000029757, 1, 0.628568645, 0.572586617, 0.357029746, 0.532129282,1
8, test, 2, vibration off, 44, 4, 2, 8.jpg, 6.jpg, 0.54344664, 0.565568304, 0.565568304, left, 1, 2, 4, 6.jpg, 8.jpg, 0.7835120000017923, 1, 0.636994371, 0.565568304, 0.384631609, 0.54344664,0,
8, test, 2, vibration off, 45, 2, 1, 6.jpg, 5.jpg, 0.5781911, 0.650015763, 0.650015763, left, 1, 1, 2, 5.jpg, 6.jpg, 0.9494973000037135, 1, 0.650015763, 0.5781911, 0.386636695, 0.52618086,1
8, test, 2, vibration off, 46, 2, 4, 6.jpg, 8.jpg, 0.554193525, 0.575008411, 0.575008411, left, 1, 4, 2, 8.jpg, 6.jpg, 0.8844109000056051, 1, 0.626001871, 0.554193525, 0.376640317, 0.575008411,0,
8, test, 2, vibration off, 47, 4, 3, 8.jpg, 7.jpg, 0.546233567, 0.329837755, 0.329837755, left, 1, 3, 4, 7.jpg, 8.jpg, 0.5647057000023779, 1, 0.606772055, 0.585886385, 0.329837755, 0.546233567,0,
