subject, block_type, block, condition, trial, right_offer, left_offer, offer_right_image, offer_left_image, exp_value_right, exp_value_left, exp_value_chosen, choice_location, choice_key, choice_card, unchosen_card, chosen_card_image, unchosen_card_image, rt, randomwalk_counter, exp_value1, exp_value2, exp_value3, exp_value4, reward
62, test,3, vibration during outcome,12,1,2, 5.jpg, 6.jpg,0.234286576,0.484630844,0.234286576, right,2,1,2, 5.jpg, 6.jpg,0.6178235,2,0.234286576,0.484630844,0.446302549,0.406276663,0
62, test,3, vibration during outcome,13,2,1, 6.jpg, 5.jpg,0.493007884,0.209829698,0.209829698, left,1,1,2, 5.jpg, 6.jpg,0.342998,2,0.209829698,0.493007884,0.441292304,0.408056555,1
62, test,3, vibration during outcome,14,1,3, 5.jpg, 7.jpg,0.194746258,0.424090899,0.424090899, left,1,3,1, 7.jpg, 5.jpg,0.5392919,2,0.194746258,0.496165246,0.424090899,0.411853134,0
62, test,3, vibration during outcome,15,3,2, 7.jpg, 6.jpg,0.410741903,0.498060855,0.410741903, right,2,3,2, 7.jpg, 6.jpg,0.6026401,2,0.254919143,0.498060855,0.410741903,0.425420016,0
62, test,3, vibration during outcome,16,3,4, 7.jpg, 8.jpg,0.384469806,0.434571537,0.434571537, left,1,4,3, 8.jpg, 7.jpg,0.8742925,2,0.268446939,0.473753497,0.384469806,0.434571537,1
62, test,3, vibration during outcome,17,2,4, 6.jpg, 8.jpg,0.427927548,0.467037886,0.467037886, left,1,4,2, 8.jpg, 6.jpg,0.3528452,2,0.260713561,0.427927548,0.397409959,0.467037886,1
62, test,3, vibration during outcome,18,1,2, 5.jpg, 6.jpg,0.273570125,0.42862063,0.42862063, left,1,2,1, 6.jpg, 5.jpg,0.6495538,2,0.273570125,0.42862063,0.380302803,0.458160423,0
62, test,3, vibration during outcome,19,1,3, 5.jpg, 7.jpg,0.269452755,0.39026973,0.269452755, right,2,1,3, 5.jpg, 7.jpg,1.3347217,2,0.269452755,0.435371131,0.39026973,0.413401572,0
62, test,3, vibration during outcome,20,1,4, 5.jpg, 8.jpg,0.268741649,0.410963982,0.268741649, right,2,1,4, 5.jpg, 8.jpg,4.0355652,2,0.268741649,0.425551488,0.408454439,0.410963982,0
62, test,3, vibration during outcome,21,2,3, 6.jpg, 7.jpg,0.44190032,0.404768464,0.44190032, right,2,2,3, 6.jpg, 7.jpg,0.5552505,2,0.289598518,0.44190032,0.404768464,0.423231262,1
62, test,3, vibration during outcome,22,2,3, 6.jpg, 7.jpg,0.419525056,0.422610309,0.422610309, left,1,3,2, 7.jpg, 6.jpg,0.9270588,2,0.299460569,0.419525056,0.422610309,0.389718337,1
62, test,3, vibration during outcome,23,3,2, 7.jpg, 6.jpg,0.408863932,0.397611772,0.397611772, left,1,2,3, 6.jpg, 7.jpg,1.0865772,2,0.275422902,0.397611772,0.408863932,0.39059245,1
62, test,3, vibration during outcome,24,3,4, 7.jpg, 8.jpg,0.405854252,0.398445672,0.398445672, left,1,4,3, 8.jpg, 7.jpg,0.6591345,2,0.266650787,0.379139537,0.405854252,0.398445672,1
62, test,3, vibration during outcome,25,3,1, 7.jpg, 5.jpg,0.425425396,0.254259812,0.254259812, left,1,1,3, 5.jpg, 7.jpg,0.5910298,2,0.254259812,0.383103254,0.425425396,0.3844496,0
62, test,3, vibration during outcome,26,3,4, 7.jpg, 8.jpg,0.44409494,0.389570929,0.44409494, right,2,3,4, 7.jpg, 8.jpg,1.7948637,2,0.251503025,0.426705428,0.44409494,0.389570929,1
62, test,3, vibration during outcome,27,2,4, 6.jpg, 8.jpg,0.434578853,0.351861927,0.351861927, left,1,4,2, 8.jpg, 6.jpg,0.5252634,2,0.260664603,0.434578853,0.476699219,0.351861927,1
62, test,3, vibration during outcome,28,1,3, 5.jpg, 7.jpg,0.254900351,0.471375184,0.471375184, left,1,3,1, 7.jpg, 5.jpg,0.4309166,2,0.254900351,0.456535155,0.471375184,0.358204472,1
62, test,3, vibration during outcome,29,2,3, 6.jpg, 7.jpg,0.431125609,0.45401501,0.45401501, left,1,3,2, 7.jpg, 6.jpg,0.685656,2,0.270226286,0.431125609,0.45401501,0.360838495,0
62, test,3, vibration during outcome,30,4,2, 8.jpg, 6.jpg,0.36725969,0.434793002,0.36725969, right,2,4,2, 8.jpg, 6.jpg,1.6574538,2,0.231605059,0.434793002,0.441888062,0.36725969,1
62, test,3, vibration during outcome,31,2,1, 6.jpg, 5.jpg,0.473135831,0.233739069,0.473135831, right,2,2,1, 6.jpg, 5.jpg,2.3292011,2,0.233739069,0.473135831,0.456731037,0.401609609,1
62, test,3, vibration during outcome,32,3,4, 7.jpg, 8.jpg,0.406064085,0.393803515,0.406064085, right,2,3,4, 7.jpg, 8.jpg,2.2232177,2,0.24432205,0.452508743,0.406064085,0.393803515,1
62, test,3, vibration during outcome,33,1,3, 5.jpg, 7.jpg,0.193554899,0.401876712,0.193554899, right,2,1,3, 5.jpg, 7.jpg,0.5176859,2,0.193554899,0.458621481,0.401876712,0.402704902,0
62, test,3, vibration during outcome,34,2,3, 6.jpg, 7.jpg,0.43001655,0.409321444,0.43001655, right,2,2,3, 6.jpg, 7.jpg,0.4142648,2,0.204964705,0.43001655,0.409321444,0.416668377,1
62, test,3, vibration during outcome,35,3,4, 7.jpg, 8.jpg,0.424862287,0.419699964,0.419699964, left,1,4,3, 8.jpg, 7.jpg,1.0226083,2,0.22048214,0.429045935,0.424862287,0.419699964,1
62, test,3, vibration during outcome,36,1,4, 5.jpg, 8.jpg,0.211101934,0.428911523,0.211101934, right,2,1,4, 5.jpg, 8.jpg,0.4936051,2,0.211101934,0.447650766,0.423948221,0.428911523,1
62, test,3, vibration during outcome,37,4,3, 8.jpg, 7.jpg,0.39910528,0.43257228,0.39910528, right,2,4,3, 8.jpg, 7.jpg,0.6750541,2,0.219326053,0.456165741,0.43257228,0.39910528,0
62, test,3, vibration during outcome,38,3,4, 7.jpg, 8.jpg,0.4363313,0.390289699,0.4363313, right,2,3,4, 7.jpg, 8.jpg,0.4587231,2,0.221341547,0.433155402,0.4363313,0.390289699,1
62, test,3, vibration during outcome,39,3,1, 7.jpg, 5.jpg,0.408906602,0.214118114,0.408906602, right,2,3,1, 7.jpg, 5.jpg,0.4174731,2,0.214118114,0.447660961,0.408906602,0.411267062,1
62, test,3, vibration during outcome,40,4,3, 8.jpg, 7.jpg,0.401024283,0.40122215,0.40122215, left,1,3,4, 7.jpg, 8.jpg,0.8147356,2,0.217505069,0.447456341,0.40122215,0.401024283,1
62, test,3, vibration during outcome,41,4,2, 8.jpg, 6.jpg,0.370374616,0.458162882,0.370374616, right,2,4,2, 8.jpg, 6.jpg,0.481289,2,0.249081937,0.458162882,0.382054645,0.370374616,1
62, test,3, vibration during outcome,42,2,3, 6.jpg, 7.jpg,0.480978505,0.383924023,0.383924023, left,1,3,2, 7.jpg, 6.jpg,2.0505933,2,0.255981224,0.480978505,0.383924023,0.368787043,1
62, test,3, vibration during outcome,43,4,1, 8.jpg, 5.jpg,0.38383929,0.288213763,0.288213763, left,1,1,4, 5.jpg, 8.jpg,0.5389384,2,0.288213763,0.511556199,0.401205729,0.38383929,0
62, test,3, vibration during outcome,44,1,2, 5.jpg, 6.jpg,0.294374293,0.530811847,0.294374293, right,2,1,2, 5.jpg, 6.jpg,0.7166315,2,0.294374293,0.530811847,0.350203513,0.362927966,0
62, test,3, vibration during outcome,45,1,4, 5.jpg, 8.jpg,0.308994906,0.367033206,0.308994906, right,2,1,4, 5.jpg, 8.jpg,0.4821168,2,0.308994906,0.512913286,0.336134109,0.367033206,0
62, test,3, vibration during outcome,46,4,2, 8.jpg, 6.jpg,0.368488345,0.533187647,0.533187647, left,1,2,4, 6.jpg, 8.jpg,1.96E-05,2,0.289973458,0.533187647,0.325220477,0.368488345,1
62, test,3, vibration during outcome,47,1,3, 5.jpg, 7.jpg,0.29306391,0.357892701,0.29306391, right,2,1,3, 5.jpg, 7.jpg,0.7305676,2,0.29306391,0.537872242,0.357892701,0.34679011,1
62, test,3, vibration during outcome,48,1,3, 5.jpg, 7.jpg,0.292135198,0.408168742,0.408168742, left,1,3,1, 7.jpg, 5.jpg,0.5155042,2,0.292135198,0.523160461,0.408168742,0.356952705,0
62, test,3, vibration during outcome,49,4,3, 8.jpg, 7.jpg,0.356189797,0.394241012,0.356189797, right,2,4,3, 8.jpg, 7.jpg,0.6672371,2,0.293886334,0.527646571,0.394241012,0.356189797,0
62, test,3, vibration during outcome,50,2,4, 6.jpg, 8.jpg,0.548355336,0.348042517,0.348042517, left,1,4,2, 8.jpg, 6.jpg,2.14E-05,2,0.304272396,0.548355336,0.386662209,0.348042517,1
